"subject","mode","condition","question","score","pretty_condition"
"WF1M3","asynch","11115",9,-9,"click-point"
"WF1M3","asynch","11115",10,-10,"click-point"
"WF1M3","asynch","11115",11,-11,"click-point"
"WF1M3","asynch","11115",12,-11,"click-point"
"WF1M3","asynch","11115",13,-11.5,"click-point"
"MCJ0W","asynch","11115",1,-1,"click-point"
"MCJ0W","asynch","11115",2,-2,"click-point"
"MCJ0W","asynch","11115",3,-3,"click-point"
"MCJ0W","asynch","11115",4,-4,"click-point"
"MCJ0W","asynch","11115",5,-5,"click-point"
"MCJ0W","asynch","11115",6,-6,"click-point"
"MCJ0W","asynch","11115",7,-7,"click-point"
"MCJ0W","asynch","11115",8,-8,"click-point"
"MCJ0W","asynch","11115",9,-9,"click-point"
"MCJ0W","asynch","11115",10,-10,"click-point"
"MCJ0W","asynch","11115",11,-11,"click-point"
"MCJ0W","asynch","11115",12,-12,"click-point"
"MCJ0W","asynch","11115",13,-13,"click-point"
"XJLSB","asynch","11115",1,-1,"click-point"
"XJLSB","asynch","11115",2,-2,"click-point"
"XJLSB","asynch","11115",3,-2.5,"click-point"
"XJLSB","asynch","11115",4,-3,"click-point"
"XJLSB","asynch","11115",5,-3.5,"click-point"
"XJLSB","asynch","11115",6,-4.5,"click-point"
"XJLSB","asynch","11115",7,-5,"click-point"
"XJLSB","asynch","11115",8,-5.5,"click-point"
"XJLSB","asynch","11115",9,-6,"click-point"
"XJLSB","asynch","11115",10,-7,"click-point"
"XJLSB","asynch","11115",11,-7.5,"click-point"
"XJLSB","asynch","11115",12,-8.5,"click-point"
"XJLSB","asynch","11115",13,-9.5,"click-point"
"FFHE0","asynch","11115",1,-1,"click-point"
"FFHE0","asynch","11115",2,-2,"click-point"
"FFHE0","asynch","11115",3,-2.5,"click-point"
"FFHE0","asynch","11115",4,-3,"click-point"
"FFHE0","asynch","11115",5,-2,"click-point"
"FFHE0","asynch","11115",6,-3,"click-point"
"FFHE0","asynch","11115",7,-3.5,"click-point"
"FFHE0","asynch","11115",8,-4.5,"click-point"
"FFHE0","asynch","11115",9,-5.5,"click-point"
"FFHE0","asynch","11115",10,-6.5,"click-point"
"FFHE0","asynch","11115",11,-7.5,"click-point"
"FFHE0","asynch","11115",12,-8.5,"click-point"
"FFHE0","asynch","11115",13,-9.5,"click-point"
"3N5PQ","asynch","11115",1,-1,"click-point"
"3N5PQ","asynch","11115",2,-2,"click-point"
"3N5PQ","asynch","11115",3,-3,"click-point"
"3N5PQ","asynch","11115",4,-4,"click-point"
"3N5PQ","asynch","11115",5,-3,"click-point"
"3N5PQ","asynch","11115",6,-4,"click-point"
"3N5PQ","asynch","11115",7,-5,"click-point"
"3N5PQ","asynch","11115",8,-6,"click-point"
"3N5PQ","asynch","11115",9,-7,"click-point"
"3N5PQ","asynch","11115",10,-8,"click-point"
"3N5PQ","asynch","11115",11,-9,"click-point"
"3N5PQ","asynch","11115",12,-10,"click-point"
"3N5PQ","asynch","11115",13,-11,"click-point"
"R8SJJ","asynch","11115",1,-1,"click-point"
"R8SJJ","asynch","11115",2,-2,"click-point"
"R8SJJ","asynch","11115",3,-3,"click-point"
"R8SJJ","asynch","11115",4,-4,"click-point"
"R8SJJ","asynch","11115",5,-4.5,"click-point"
"R8SJJ","asynch","11115",6,-5.5,"click-point"
"R8SJJ","asynch","11115",7,-6.5,"click-point"
"R8SJJ","asynch","11115",8,-7.5,"click-point"
"R8SJJ","asynch","11115",9,-8.5,"click-point"
"R8SJJ","asynch","11115",10,-9.5,"click-point"
"R8SJJ","asynch","11115",11,-10.5,"click-point"
"R8SJJ","asynch","11115",12,-11.5,"click-point"
"R8SJJ","asynch","11115",13,-12.5,"click-point"
"7OBDZ","asynch","11115",1,-1,"click-point"
"7OBDZ","asynch","11115",2,-2,"click-point"
"7OBDZ","asynch","11115",3,-3,"click-point"
"7OBDZ","asynch","11115",4,-4,"click-point"
"7OBDZ","asynch","11115",5,-5,"click-point"
"7OBDZ","asynch","11115",6,-6,"click-point"
"7OBDZ","asynch","11115",7,-7,"click-point"
"7OBDZ","asynch","11115",8,-8,"click-point"
"7OBDZ","asynch","11115",9,-9,"click-point"
"7OBDZ","asynch","11115",10,-10,"click-point"
"7OBDZ","asynch","11115",11,-11,"click-point"
"7OBDZ","asynch","11115",12,-12,"click-point"
"7OBDZ","asynch","11115",13,-13,"click-point"
"3QQX3","asynch","11115",1,0.5,"click-point"
"3QQX3","asynch","11115",2,1,"click-point"
"3QQX3","asynch","11115",3,0.5,"click-point"
"3QQX3","asynch","11115",4,0,"click-point"
"3QQX3","asynch","11115",5,-0.5,"click-point"
"3QQX3","asynch","11115",6,-1.5,"click-point"
"3QQX3","asynch","11115",7,-2.5,"click-point"
"3QQX3","asynch","11115",8,-3,"click-point"
"3QQX3","asynch","11115",9,-4,"click-point"
"3QQX3","asynch","11115",10,-5,"click-point"
"3QQX3","asynch","11115",11,-6,"click-point"
"3QQX3","asynch","11115",12,-7,"click-point"
"3QQX3","asynch","11115",13,-8,"click-point"
"9T8HW","asynch","11115",1,-1,"click-point"
"9T8HW","asynch","11115",2,0,"click-point"
"9T8HW","asynch","11115",3,0.5,"click-point"
"9T8HW","asynch","11115",4,0,"click-point"
"9T8HW","asynch","11115",5,1,"click-point"
"9T8HW","asynch","11115",6,0,"click-point"
"9T8HW","asynch","11115",7,-0.5,"click-point"
"9T8HW","asynch","11115",8,0,"click-point"
"9T8HW","asynch","11115",9,-1,"click-point"
"9T8HW","asynch","11115",10,-1,"click-point"
"9T8HW","asynch","11115",11,-1.5,"click-point"
"9T8HW","asynch","11115",12,-1.5,"click-point"
"9T8HW","asynch","11115",13,-0.5,"click-point"
"NU1ZQ","asynch","11115",1,-1,"click-point"
"NU1ZQ","asynch","11115",2,-2,"click-point"
"NU1ZQ","asynch","11115",3,-3,"click-point"
"NU1ZQ","asynch","11115",4,-4,"click-point"
"NU1ZQ","asynch","11115",5,-5,"click-point"
"NU1ZQ","asynch","11115",6,-6,"click-point"
"NU1ZQ","asynch","11115",7,-7,"click-point"
"NU1ZQ","asynch","11115",8,-8,"click-point"
"NU1ZQ","asynch","11115",9,-9,"click-point"
"NU1ZQ","asynch","11115",10,-10,"click-point"
"NU1ZQ","asynch","11115",11,-11,"click-point"
"NU1ZQ","asynch","11115",12,-12,"click-point"
"NU1ZQ","asynch","11115",13,-13,"click-point"
"64VZS","asynch","11115",1,1,"click-point"
"64VZS","asynch","11115",2,2,"click-point"
"64VZS","asynch","11115",3,3,"click-point"
"64VZS","asynch","11115",4,4,"click-point"
"64VZS","asynch","11115",5,5,"click-point"
"64VZS","asynch","11115",6,6,"click-point"
"64VZS","asynch","11115",7,7,"click-point"
"64VZS","asynch","11115",8,8,"click-point"
"64VZS","asynch","11115",9,9,"click-point"
"64VZS","asynch","11115",10,10,"click-point"
"64VZS","asynch","11115",11,11,"click-point"
"64VZS","asynch","11115",12,12,"click-point"
"64VZS","asynch","11115",13,13,"click-point"
"3SG1K","asynch","11115",1,1,"click-point"
"3SG1K","asynch","11115",2,2,"click-point"
"3SG1K","asynch","11115",3,3,"click-point"
"3SG1K","asynch","11115",4,4,"click-point"
"3SG1K","asynch","11115",5,5,"click-point"
"3SG1K","asynch","11115",6,6,"click-point"
"3SG1K","asynch","11115",7,7,"click-point"
"3SG1K","asynch","11115",8,8,"click-point"
"3SG1K","asynch","11115",9,7,"click-point"
"3SG1K","asynch","11115",10,8,"click-point"
"3SG1K","asynch","11115",11,9,"click-point"
"3SG1K","asynch","11115",12,10,"click-point"
"3SG1K","asynch","11115",13,11,"click-point"
"OW65D","asynch","11115",1,-1,"click-point"
"OW65D","asynch","11115",2,-2,"click-point"
"OW65D","asynch","11115",3,-3,"click-point"
"OW65D","asynch","11115",4,-4,"click-point"
"OW65D","asynch","11115",5,-5,"click-point"
"OW65D","asynch","11115",6,-6,"click-point"
"OW65D","asynch","11115",7,-7,"click-point"
"OW65D","asynch","11115",8,-8,"click-point"
"OW65D","asynch","11115",9,-9,"click-point"
"OW65D","asynch","11115",10,-10,"click-point"
"OW65D","asynch","11115",11,-11,"click-point"
"OW65D","asynch","11115",12,-12,"click-point"
"OW65D","asynch","11115",13,-13,"click-point"
"3H75M","asynch","11115",1,0,"click-point"
"3H75M","asynch","11115",2,0.5,"click-point"
"3H75M","asynch","11115",3,1,"click-point"
"3H75M","asynch","11115",4,0.5,"click-point"
"3H75M","asynch","11115",5,0,"click-point"
"3H75M","asynch","11115",6,0.5,"click-point"
"3H75M","asynch","11115",7,0,"click-point"
"3H75M","asynch","11115",8,0.5,"click-point"
"3H75M","asynch","11115",9,1.5,"click-point"
"3H75M","asynch","11115",10,2.5,"click-point"
"3H75M","asynch","11115",11,1.5,"click-point"
"3H75M","asynch","11115",12,1.5,"click-point"
"3H75M","asynch","11115",13,1,"click-point"
"B8HA2","asynch","11115",1,-1,"click-point"
"B8HA2","asynch","11115",2,-2,"click-point"
"B8HA2","asynch","11115",3,-3,"click-point"
"B8HA2","asynch","11115",4,-4,"click-point"
"B8HA2","asynch","11115",5,-5,"click-point"
"B8HA2","asynch","11115",6,-6,"click-point"
"B8HA2","asynch","11115",7,-7,"click-point"
"B8HA2","asynch","11115",8,-8,"click-point"
"B8HA2","asynch","11115",9,-7,"click-point"
"B8HA2","asynch","11115",10,-8,"click-point"
"B8HA2","asynch","11115",11,-9,"click-point"
"B8HA2","asynch","11115",12,-10,"click-point"
"B8HA2","asynch","11115",13,-11,"click-point"
"GYGOR","asynch","11115",1,-1,"click-point"
"GYGOR","asynch","11115",2,-2,"click-point"
"GYGOR","asynch","11115",3,-3,"click-point"
"GYGOR","asynch","11115",4,-3.5,"click-point"
"GYGOR","asynch","11115",5,-4,"click-point"
"GYGOR","asynch","11115",6,-5,"click-point"
"GYGOR","asynch","11115",7,-6,"click-point"
"GYGOR","asynch","11115",8,-6.5,"click-point"
"GYGOR","asynch","11115",9,-7.5,"click-point"
"GYGOR","asynch","11115",10,-8.5,"click-point"
"GYGOR","asynch","11115",11,-9.5,"click-point"
"GYGOR","asynch","11115",12,-10.5,"click-point"
"GYGOR","asynch","11115",13,-11.5,"click-point"
"7SV52","asynch","11115",1,-1,"click-point"
"7SV52","asynch","11115",2,-2,"click-point"
"7SV52","asynch","11115",3,-2.5,"click-point"
"7SV52","asynch","11115",4,-1.5,"click-point"
"7SV52","asynch","11115",5,-0.5,"click-point"
"7SV52","asynch","11115",6,-1.5,"click-point"
"7SV52","asynch","11115",7,-2.5,"click-point"
"7SV52","asynch","11115",8,-3.5,"click-point"
"7SV52","asynch","11115",9,-4.5,"click-point"
"7SV52","asynch","11115",10,-5.5,"click-point"
"7SV52","asynch","11115",11,-6.5,"click-point"
"7SV52","asynch","11115",12,-7.5,"click-point"
"7SV52","asynch","11115",13,-8.5,"click-point"
"S4EK0","asynch","11115",1,-1,"click-point"
"S4EK0","asynch","11115",2,-2,"click-point"
"S4EK0","asynch","11115",3,-3,"click-point"
"S4EK0","asynch","11115",4,-4,"click-point"
"S4EK0","asynch","11115",5,-5,"click-point"
"S4EK0","asynch","11115",6,-6,"click-point"
"S4EK0","asynch","11115",7,-7,"click-point"
"S4EK0","asynch","11115",8,-8,"click-point"
"S4EK0","asynch","11115",9,-9,"click-point"
"S4EK0","asynch","11115",10,-10,"click-point"
"S4EK0","asynch","11115",11,-11,"click-point"
"S4EK0","asynch","11115",12,-12,"click-point"
"S4EK0","asynch","11115",13,-13,"click-point"
"KQBZN","asynch","11115",1,-1,"click-point"
"KQBZN","asynch","11115",2,-2,"click-point"
"KQBZN","asynch","11115",3,-3,"click-point"
"KQBZN","asynch","11115",4,-4,"click-point"
"KQBZN","asynch","11115",5,-5,"click-point"
"KQBZN","asynch","11115",6,-6,"click-point"
"KQBZN","asynch","11115",7,-7,"click-point"
"KQBZN","asynch","11115",8,-8,"click-point"
"KQBZN","asynch","11115",9,-9,"click-point"
"KQBZN","asynch","11115",10,-10,"click-point"
"KQBZN","asynch","11115",11,-11,"click-point"
"KQBZN","asynch","11115",12,-12,"click-point"
"KQBZN","asynch","11115",13,-13,"click-point"
"WEG15","asynch","11115",1,-1,"click-point"
"WEG15","asynch","11115",2,-2,"click-point"
"WEG15","asynch","11115",3,-3,"click-point"
"WEG15","asynch","11115",4,-3.5,"click-point"
"WEG15","asynch","11115",5,-2.5,"click-point"
"WEG15","asynch","11115",6,-3.5,"click-point"
"WEG15","asynch","11115",7,-4.5,"click-point"
"WEG15","asynch","11115",8,-5.5,"click-point"
"WEG15","asynch","11115",9,-6.5,"click-point"
"WEG15","asynch","11115",10,-7.5,"click-point"
"WEG15","asynch","11115",11,-8.5,"click-point"
"WEG15","asynch","11115",12,-9.5,"click-point"
"WEG15","asynch","11115",13,-10.5,"click-point"
"6XY80","asynch","11115",1,-1,"click-point"
"6XY80","asynch","11115",2,-0.5,"click-point"
"6XY80","asynch","11115",3,-1,"click-point"
"6XY80","asynch","11115",4,-1,"click-point"
"6XY80","asynch","11115",5,0,"click-point"
"6XY80","asynch","11115",6,-1,"click-point"
"6XY80","asynch","11115",7,-1.5,"click-point"
"6XY80","asynch","11115",8,-2,"click-point"
"6XY80","asynch","11115",9,-3,"click-point"
"6XY80","asynch","11115",10,-4,"click-point"
"6XY80","asynch","11115",11,-5,"click-point"
"6XY80","asynch","11115",12,-5,"click-point"
"6XY80","asynch","11115",13,-4,"click-point"
"RD6JR","asynch","11115",1,-1,"click-point"
"RD6JR","asynch","11115",2,-2,"click-point"
"RD6JR","asynch","11115",3,-3,"click-point"
"RD6JR","asynch","11115",4,-4,"click-point"
"RD6JR","asynch","11115",5,-4.5,"click-point"
"RD6JR","asynch","11115",6,-5.5,"click-point"
"RD6JR","asynch","11115",7,-6.5,"click-point"
"RD6JR","asynch","11115",8,-7.5,"click-point"
"RD6JR","asynch","11115",9,-8.5,"click-point"
"RD6JR","asynch","11115",10,-9.5,"click-point"
"RD6JR","asynch","11115",11,-10.5,"click-point"
"RD6JR","asynch","11115",12,-11.5,"click-point"
"RD6JR","asynch","11115",13,-12.5,"click-point"
"OFP8T","asynch","11115",1,-1,"click-point"
"OFP8T","asynch","11115",2,-2,"click-point"
"OFP8T","asynch","11115",3,-3,"click-point"
"OFP8T","asynch","11115",4,-4,"click-point"
"OFP8T","asynch","11115",5,-5,"click-point"
"OFP8T","asynch","11115",6,-6,"click-point"
"OFP8T","asynch","11115",7,-6.5,"click-point"
"OFP8T","asynch","11115",8,-7.5,"click-point"
"OFP8T","asynch","11115",9,-8.5,"click-point"
"OFP8T","asynch","11115",10,-9.5,"click-point"
"OFP8T","asynch","11115",11,-10.5,"click-point"
"OFP8T","asynch","11115",12,-11.5,"click-point"
"OFP8T","asynch","11115",13,-12.5,"click-point"
"MXPYU","asynch","11115",1,-1,"click-point"
"MXPYU","asynch","11115",2,-2,"click-point"
"MXPYU","asynch","11115",3,-2.5,"click-point"
"MXPYU","asynch","11115",4,-3.5,"click-point"
"MXPYU","asynch","11115",5,-4,"click-point"
"MXPYU","asynch","11115",6,-5,"click-point"
"MXPYU","asynch","11115",7,-6,"click-point"
"MXPYU","asynch","11115",8,-7,"click-point"
"MXPYU","asynch","11115",9,-8,"click-point"
"MXPYU","asynch","11115",10,-9,"click-point"
"MXPYU","asynch","11115",11,-10,"click-point"
"MXPYU","asynch","11115",12,-11,"click-point"
"MXPYU","asynch","11115",13,-12,"click-point"
"TMVAO","asynch","11115",1,-1,"click-point"
"TMVAO","asynch","11115",2,-2,"click-point"
"TMVAO","asynch","11115",3,-3,"click-point"
"TMVAO","asynch","11115",4,-4,"click-point"
"TMVAO","asynch","11115",5,-5,"click-point"
"TMVAO","asynch","11115",6,-6,"click-point"
"TMVAO","asynch","11115",7,-7,"click-point"
"TMVAO","asynch","11115",8,-8,"click-point"
"TMVAO","asynch","11115",9,-9,"click-point"
"TMVAO","asynch","11115",10,-10,"click-point"
"TMVAO","asynch","11115",11,-11,"click-point"
"TMVAO","asynch","11115",12,-12,"click-point"
"TMVAO","asynch","11115",13,-13,"click-point"
"1JPFK","asynch","11115",1,0.5,"click-point"
"1JPFK","asynch","11115",2,1.5,"click-point"
"1JPFK","asynch","11115",3,2.5,"click-point"
"1JPFK","asynch","11115",4,3.5,"click-point"
"1JPFK","asynch","11115",5,4.5,"click-point"
"1JPFK","asynch","11115",6,5.5,"click-point"
"1JPFK","asynch","11115",7,6.5,"click-point"
"1JPFK","asynch","11115",8,7.5,"click-point"
"1JPFK","asynch","11115",9,8.5,"click-point"
"1JPFK","asynch","11115",10,9.5,"click-point"
"1JPFK","asynch","11115",11,10.5,"click-point"
"1JPFK","asynch","11115",12,11.5,"click-point"
"1JPFK","asynch","11115",13,12.5,"click-point"
"Q10C6","asynch","11115",1,-1,"click-point"
"Q10C6","asynch","11115",2,-2,"click-point"
"Q10C6","asynch","11115",3,-2.5,"click-point"
"Q10C6","asynch","11115",4,-3,"click-point"
"Q10C6","asynch","11115",5,-2,"click-point"
"Q10C6","asynch","11115",6,-3,"click-point"
"Q10C6","asynch","11115",7,-3.5,"click-point"
"Q10C6","asynch","11115",8,-2.5,"click-point"
"Q10C6","asynch","11115",9,-3.5,"click-point"
"Q10C6","asynch","11115",10,-4.5,"click-point"
"Q10C6","asynch","11115",11,-5.5,"click-point"
"Q10C6","asynch","11115",12,-6.5,"click-point"
"Q10C6","asynch","11115",13,-5.5,"click-point"
"GQX64","asynch","11115",1,-1,"click-point"
"GQX64","asynch","11115",2,-2,"click-point"
"GQX64","asynch","11115",3,-3,"click-point"
"GQX64","asynch","11115",4,-3.5,"click-point"
"GQX64","asynch","11115",5,-4.5,"click-point"
"GQX64","asynch","11115",6,-5.5,"click-point"
"GQX64","asynch","11115",7,-6,"click-point"
"GQX64","asynch","11115",8,-7,"click-point"
"GQX64","asynch","11115",9,-8,"click-point"
"GQX64","asynch","11115",10,-9,"click-point"
"GQX64","asynch","11115",11,-10,"click-point"
"GQX64","asynch","11115",12,-11,"click-point"
"GQX64","asynch","11115",13,-12,"click-point"
"NOXYV","asynch","11115",1,-1,"click-point"
"NOXYV","asynch","11115",2,-2,"click-point"
"NOXYV","asynch","11115",3,-3,"click-point"
"NOXYV","asynch","11115",4,-3.5,"click-point"
"NOXYV","asynch","11115",5,-4,"click-point"
"NOXYV","asynch","11115",6,-5,"click-point"
"NOXYV","asynch","11115",7,-6,"click-point"
"NOXYV","asynch","11115",8,-6.5,"click-point"
"NOXYV","asynch","11115",9,-7.5,"click-point"
"NOXYV","asynch","11115",10,-8.5,"click-point"
"NOXYV","asynch","11115",11,-9.5,"click-point"
"NOXYV","asynch","11115",12,-8.5,"click-point"
"NOXYV","asynch","11115",13,-9,"click-point"
"O9K5K","asynch","11115",1,-1,"click-point"
"O9K5K","asynch","11115",2,-2,"click-point"
"O9K5K","asynch","11115",3,-2.5,"click-point"
"O9K5K","asynch","11115",4,-3,"click-point"
"O9K5K","asynch","11115",5,-2,"click-point"
"O9K5K","asynch","11115",6,-3,"click-point"
"O9K5K","asynch","11115",7,-3.5,"click-point"
"O9K5K","asynch","11115",8,-4,"click-point"
"O9K5K","asynch","11115",9,-5,"click-point"
"O9K5K","asynch","11115",10,-6,"click-point"
"O9K5K","asynch","11115",11,-7,"click-point"
"O9K5K","asynch","11115",12,-7.5,"click-point"
"O9K5K","asynch","11115",13,-6.5,"click-point"
"9PH05","asynch","11115",1,-1,"click-point"
"9PH05","asynch","11115",2,-2,"click-point"
"9PH05","asynch","11115",3,-2.5,"click-point"
"9PH05","asynch","11115",4,-3,"click-point"
"9PH05","asynch","11115",5,-4,"click-point"
"9PH05","asynch","11115",6,-4.5,"click-point"
"9PH05","asynch","11115",7,-5.5,"click-point"
"9PH05","asynch","11115",8,-5,"click-point"
"9PH05","asynch","11115",9,-6,"click-point"
"9PH05","asynch","11115",10,-7,"click-point"
"9PH05","asynch","11115",11,-7.5,"click-point"
"9PH05","asynch","11115",12,-8,"click-point"
"9PH05","asynch","11115",13,-8.5,"click-point"
