"subject","mode","condition","question","score","pretty_condition"
"QSGCP","lab-synch","111",4,-4,"control"
"QSGCP","lab-synch","111",5,-5,"control"
"QSGCP","lab-synch","111",6,-6,"control"
"QSGCP","lab-synch","111",7,-7,"control"
"QSGCP","lab-synch","111",8,-8,"control"
"QSGCP","lab-synch","111",9,-9,"control"
"QSGCP","lab-synch","111",10,-10,"control"
"QSGCP","lab-synch","111",11,-11,"control"
"QSGCP","lab-synch","111",12,-12,"control"
"QSGCP","lab-synch","111",13,-13,"control"
"TX10R","lab-synch","111",1,-1,"control"
"TX10R","lab-synch","111",2,-2,"control"
"TX10R","lab-synch","111",3,-3,"control"
"TX10R","lab-synch","111",4,-4,"control"
"TX10R","lab-synch","111",5,-5,"control"
"TX10R","lab-synch","111",6,-6,"control"
"TX10R","lab-synch","111",7,-7,"control"
"TX10R","lab-synch","111",8,-8,"control"
"TX10R","lab-synch","111",9,-7,"control"
"TX10R","lab-synch","111",10,-8,"control"
"TX10R","lab-synch","111",11,-9,"control"
"TX10R","lab-synch","111",12,-10,"control"
"TX10R","lab-synch","111",13,-11,"control"
"2BBZ9","lab-synch","111",1,-1,"control"
"2BBZ9","lab-synch","111",2,-2,"control"
"2BBZ9","lab-synch","111",3,-3,"control"
"2BBZ9","lab-synch","111",4,-4,"control"
"2BBZ9","lab-synch","111",5,-5,"control"
"2BBZ9","lab-synch","111",6,-6,"control"
"2BBZ9","lab-synch","111",7,-7,"control"
"2BBZ9","lab-synch","111",8,-8,"control"
"2BBZ9","lab-synch","111",9,-9,"control"
"2BBZ9","lab-synch","111",10,-10,"control"
"2BBZ9","lab-synch","111",11,-11,"control"
"2BBZ9","lab-synch","111",12,-12,"control"
"2BBZ9","lab-synch","111",13,-13,"control"
"N2UK6","lab-synch","111",1,-1,"control"
"N2UK6","lab-synch","111",2,-2,"control"
"N2UK6","lab-synch","111",3,-3,"control"
"N2UK6","lab-synch","111",4,-4,"control"
"N2UK6","lab-synch","111",5,-5,"control"
"N2UK6","lab-synch","111",6,-6,"control"
"N2UK6","lab-synch","111",7,-7,"control"
"N2UK6","lab-synch","111",8,-8,"control"
"N2UK6","lab-synch","111",9,-9,"control"
"N2UK6","lab-synch","111",10,-10,"control"
"N2UK6","lab-synch","111",11,-11,"control"
"N2UK6","lab-synch","111",12,-12,"control"
"N2UK6","lab-synch","111",13,-13,"control"
"EFTYS","lab-synch","111",1,-1,"control"
"EFTYS","lab-synch","111",2,-2,"control"
"EFTYS","lab-synch","111",3,-3,"control"
"EFTYS","lab-synch","111",4,-4,"control"
"EFTYS","lab-synch","111",5,-5,"control"
"EFTYS","lab-synch","111",6,-6,"control"
"EFTYS","lab-synch","111",7,-7,"control"
"EFTYS","lab-synch","111",8,-6.5,"control"
"EFTYS","lab-synch","111",9,-7.5,"control"
"EFTYS","lab-synch","111",10,-8.5,"control"
"EFTYS","lab-synch","111",11,-9.5,"control"
"EFTYS","lab-synch","111",12,-10.5,"control"
"EFTYS","lab-synch","111",13,-11.5,"control"
"OQB9V","lab-synch","111",1,1,"control"
"OQB9V","lab-synch","111",2,2,"control"
"OQB9V","lab-synch","111",3,3,"control"
"OQB9V","lab-synch","111",4,4,"control"
"OQB9V","lab-synch","111",5,5,"control"
"OQB9V","lab-synch","111",6,6,"control"
"OQB9V","lab-synch","111",7,7,"control"
"OQB9V","lab-synch","111",8,8,"control"
"OQB9V","lab-synch","111",9,9,"control"
"OQB9V","lab-synch","111",10,10,"control"
"OQB9V","lab-synch","111",11,11,"control"
"OQB9V","lab-synch","111",12,12,"control"
"OQB9V","lab-synch","111",13,13,"control"
"M1REU","lab-synch","111",1,1,"control"
"M1REU","lab-synch","111",2,2,"control"
"M1REU","lab-synch","111",3,3,"control"
"M1REU","lab-synch","111",4,4,"control"
"M1REU","lab-synch","111",5,5,"control"
"M1REU","lab-synch","111",6,6,"control"
"M1REU","lab-synch","111",7,7,"control"
"M1REU","lab-synch","111",8,8,"control"
"M1REU","lab-synch","111",9,9,"control"
"M1REU","lab-synch","111",10,10,"control"
"M1REU","lab-synch","111",11,11,"control"
"M1REU","lab-synch","111",12,12,"control"
"M1REU","lab-synch","111",13,13,"control"
"FGMSN","lab-synch","121",1,-1,"impasse"
"FGMSN","lab-synch","121",2,-1,"impasse"
"FGMSN","lab-synch","121",3,-1,"impasse"
"FGMSN","lab-synch","121",4,-1,"impasse"
"FGMSN","lab-synch","121",5,0,"impasse"
"FGMSN","lab-synch","121",6,-1,"impasse"
"FGMSN","lab-synch","121",7,-2,"impasse"
"FGMSN","lab-synch","121",8,-1.5,"impasse"
"FGMSN","lab-synch","121",9,-2.5,"impasse"
"FGMSN","lab-synch","121",10,-3.5,"impasse"
"FGMSN","lab-synch","121",11,-4.5,"impasse"
"FGMSN","lab-synch","121",12,-5.5,"impasse"
"FGMSN","lab-synch","121",13,-5,"impasse"
"L0M3H","lab-synch","121",1,-1,"impasse"
"L0M3H","lab-synch","121",2,-2,"impasse"
"L0M3H","lab-synch","121",3,-3,"impasse"
"L0M3H","lab-synch","121",4,-3.5,"impasse"
"L0M3H","lab-synch","121",5,-2.5,"impasse"
"L0M3H","lab-synch","121",6,-3.5,"impasse"
"L0M3H","lab-synch","121",7,-4.5,"impasse"
"L0M3H","lab-synch","121",8,-5.5,"impasse"
"L0M3H","lab-synch","121",9,-6.5,"impasse"
"L0M3H","lab-synch","121",10,-7.5,"impasse"
"L0M3H","lab-synch","121",11,-8.5,"impasse"
"L0M3H","lab-synch","121",12,-9.5,"impasse"
"L0M3H","lab-synch","121",13,-10.5,"impasse"
"ASEGP","lab-synch","121",1,-1,"impasse"
"ASEGP","lab-synch","121",2,-1,"impasse"
"ASEGP","lab-synch","121",3,-2,"impasse"
"ASEGP","lab-synch","121",4,-3,"impasse"
"ASEGP","lab-synch","121",5,-3,"impasse"
"ASEGP","lab-synch","121",6,-4,"impasse"
"ASEGP","lab-synch","121",7,-5,"impasse"
"ASEGP","lab-synch","121",8,-6,"impasse"
"ASEGP","lab-synch","121",9,-7,"impasse"
"ASEGP","lab-synch","121",10,-8,"impasse"
"ASEGP","lab-synch","121",11,-9,"impasse"
"ASEGP","lab-synch","121",12,-10,"impasse"
"ASEGP","lab-synch","121",13,-11,"impasse"
"PO9J4","lab-synch","121",1,0,"impasse"
"PO9J4","lab-synch","121",2,0,"impasse"
"PO9J4","lab-synch","121",3,-0.5,"impasse"
"PO9J4","lab-synch","121",4,-0.5,"impasse"
"PO9J4","lab-synch","121",5,-1,"impasse"
"PO9J4","lab-synch","121",6,-2,"impasse"
"PO9J4","lab-synch","121",7,-3,"impasse"
"PO9J4","lab-synch","121",8,-4,"impasse"
"PO9J4","lab-synch","121",9,-5,"impasse"
"PO9J4","lab-synch","121",10,-6,"impasse"
"PO9J4","lab-synch","121",11,-7,"impasse"
"PO9J4","lab-synch","121",12,-8,"impasse"
"PO9J4","lab-synch","121",13,-9,"impasse"
"MABX4","lab-synch","121",1,0.5,"impasse"
"MABX4","lab-synch","121",2,1,"impasse"
"MABX4","lab-synch","121",3,2,"impasse"
"MABX4","lab-synch","121",4,3,"impasse"
"MABX4","lab-synch","121",5,4,"impasse"
"MABX4","lab-synch","121",6,4.5,"impasse"
"MABX4","lab-synch","121",7,5.5,"impasse"
"MABX4","lab-synch","121",8,6.5,"impasse"
"MABX4","lab-synch","121",9,7.5,"impasse"
"MABX4","lab-synch","121",10,8.5,"impasse"
"MABX4","lab-synch","121",11,9.5,"impasse"
"MABX4","lab-synch","121",12,10.5,"impasse"
"MABX4","lab-synch","121",13,11.5,"impasse"
"DC2Y0","lab-synch","121",1,1,"impasse"
"DC2Y0","lab-synch","121",2,2,"impasse"
"DC2Y0","lab-synch","121",3,3,"impasse"
"DC2Y0","lab-synch","121",4,4,"impasse"
"DC2Y0","lab-synch","121",5,5,"impasse"
"DC2Y0","lab-synch","121",6,4,"impasse"
"DC2Y0","lab-synch","121",7,5,"impasse"
"DC2Y0","lab-synch","121",8,6,"impasse"
"DC2Y0","lab-synch","121",9,7,"impasse"
"DC2Y0","lab-synch","121",10,8,"impasse"
"DC2Y0","lab-synch","121",11,7.5,"impasse"
"DC2Y0","lab-synch","121",12,8.5,"impasse"
"DC2Y0","lab-synch","121",13,8,"impasse"
"6G1ZR","lab-synch","111",1,-1,"control"
"6G1ZR","lab-synch","111",2,-2,"control"
"6G1ZR","lab-synch","111",3,-3,"control"
"6G1ZR","lab-synch","111",4,-4,"control"
"6G1ZR","lab-synch","111",5,-5,"control"
"6G1ZR","lab-synch","111",6,-6,"control"
"6G1ZR","lab-synch","111",7,-7,"control"
"6G1ZR","lab-synch","111",8,-7.5,"control"
"6G1ZR","lab-synch","111",9,-8.5,"control"
"6G1ZR","lab-synch","111",10,-9.5,"control"
"6G1ZR","lab-synch","111",11,-10.5,"control"
"6G1ZR","lab-synch","111",12,-11.5,"control"
"6G1ZR","lab-synch","111",13,-12.5,"control"
"G0CPA","lab-synch","111",1,-1,"control"
"G0CPA","lab-synch","111",2,-2,"control"
"G0CPA","lab-synch","111",3,-3,"control"
"G0CPA","lab-synch","111",4,-4,"control"
"G0CPA","lab-synch","111",5,-5,"control"
"G0CPA","lab-synch","111",6,-6,"control"
"G0CPA","lab-synch","111",7,-7,"control"
"G0CPA","lab-synch","111",8,-8,"control"
"G0CPA","lab-synch","111",9,-9,"control"
"G0CPA","lab-synch","111",10,-10,"control"
"G0CPA","lab-synch","111",11,-11,"control"
"G0CPA","lab-synch","111",12,-12,"control"
"G0CPA","lab-synch","111",13,-13,"control"
"EENOM","lab-synch","111",1,-1,"control"
"EENOM","lab-synch","111",2,-2,"control"
"EENOM","lab-synch","111",3,-2.5,"control"
"EENOM","lab-synch","111",4,-3,"control"
"EENOM","lab-synch","111",5,-4,"control"
"EENOM","lab-synch","111",6,-5,"control"
"EENOM","lab-synch","111",7,-6,"control"
"EENOM","lab-synch","111",8,-7,"control"
"EENOM","lab-synch","111",9,-8,"control"
"EENOM","lab-synch","111",10,-9,"control"
"EENOM","lab-synch","111",11,-10,"control"
"EENOM","lab-synch","111",12,-11,"control"
"EENOM","lab-synch","111",13,-12,"control"
"SAAFX","lab-synch","121",1,1,"impasse"
"SAAFX","lab-synch","121",2,2,"impasse"
"SAAFX","lab-synch","121",3,3,"impasse"
"SAAFX","lab-synch","121",4,4,"impasse"
"SAAFX","lab-synch","121",5,5,"impasse"
"SAAFX","lab-synch","121",6,6,"impasse"
"SAAFX","lab-synch","121",7,7,"impasse"
"SAAFX","lab-synch","121",8,8,"impasse"
"SAAFX","lab-synch","121",9,9,"impasse"
"SAAFX","lab-synch","121",10,10,"impasse"
"SAAFX","lab-synch","121",11,9.5,"impasse"
"SAAFX","lab-synch","121",12,10.5,"impasse"
"SAAFX","lab-synch","121",13,11.5,"impasse"
"EC0K7","lab-synch","111",1,-1,"control"
"EC0K7","lab-synch","111",2,-2,"control"
"EC0K7","lab-synch","111",3,-3,"control"
"EC0K7","lab-synch","111",4,-4,"control"
"EC0K7","lab-synch","111",5,-5,"control"
"EC0K7","lab-synch","111",6,-6,"control"
"EC0K7","lab-synch","111",7,-7,"control"
"EC0K7","lab-synch","111",8,-8,"control"
"EC0K7","lab-synch","111",9,-9,"control"
"EC0K7","lab-synch","111",10,-10,"control"
"EC0K7","lab-synch","111",11,-11,"control"
"EC0K7","lab-synch","111",12,-12,"control"
"EC0K7","lab-synch","111",13,-13,"control"
"XQZYP","lab-synch","111",1,-1,"control"
"XQZYP","lab-synch","111",2,-2,"control"
"XQZYP","lab-synch","111",3,-1,"control"
"XQZYP","lab-synch","111",4,-1.5,"control"
"XQZYP","lab-synch","111",5,-0.5,"control"
"XQZYP","lab-synch","111",6,-1.5,"control"
"XQZYP","lab-synch","111",7,-1.5,"control"
"XQZYP","lab-synch","111",8,-0.5,"control"
"XQZYP","lab-synch","111",9,-1.5,"control"
"XQZYP","lab-synch","111",10,-0.5,"control"
"XQZYP","lab-synch","111",11,0.5,"control"
"XQZYP","lab-synch","111",12,1.5,"control"
"XQZYP","lab-synch","111",13,2.5,"control"
"KUHF1","lab-synch","121",1,1,"impasse"
"KUHF1","lab-synch","121",2,2,"impasse"
"KUHF1","lab-synch","121",3,1.5,"impasse"
"KUHF1","lab-synch","121",4,2.5,"impasse"
"KUHF1","lab-synch","121",5,3.5,"impasse"
"KUHF1","lab-synch","121",6,4.5,"impasse"
"KUHF1","lab-synch","121",7,5.5,"impasse"
"KUHF1","lab-synch","121",8,6.5,"impasse"
"KUHF1","lab-synch","121",9,7.5,"impasse"
"KUHF1","lab-synch","121",10,8.5,"impasse"
"KUHF1","lab-synch","121",11,9.5,"impasse"
"KUHF1","lab-synch","121",12,10.5,"impasse"
"KUHF1","lab-synch","121",13,11.5,"impasse"
"5EWM2","lab-synch","121",1,-1,"impasse"
"5EWM2","lab-synch","121",2,-1,"impasse"
"5EWM2","lab-synch","121",3,-0.5,"impasse"
"5EWM2","lab-synch","121",4,-1,"impasse"
"5EWM2","lab-synch","121",5,0,"impasse"
"5EWM2","lab-synch","121",6,-1,"impasse"
"5EWM2","lab-synch","121",7,-2,"impasse"
"5EWM2","lab-synch","121",8,-1.5,"impasse"
"5EWM2","lab-synch","121",9,-2.5,"impasse"
"5EWM2","lab-synch","121",10,-3.5,"impasse"
"5EWM2","lab-synch","121",11,-4.5,"impasse"
"5EWM2","lab-synch","121",12,-4.5,"impasse"
"5EWM2","lab-synch","121",13,-5.5,"impasse"
"1THJX","lab-synch","121",1,0,"impasse"
"1THJX","lab-synch","121",2,-1,"impasse"
"1THJX","lab-synch","121",3,-2,"impasse"
"1THJX","lab-synch","121",4,-3,"impasse"
"1THJX","lab-synch","121",5,-3.5,"impasse"
"1THJX","lab-synch","121",6,-4.5,"impasse"
"1THJX","lab-synch","121",7,-5.5,"impasse"
"1THJX","lab-synch","121",8,-6.5,"impasse"
"1THJX","lab-synch","121",9,-7.5,"impasse"
"1THJX","lab-synch","121",10,-8.5,"impasse"
"1THJX","lab-synch","121",11,-9.5,"impasse"
"1THJX","lab-synch","121",12,-10.5,"impasse"
"1THJX","lab-synch","121",13,-11.5,"impasse"
"0ZCT1","lab-synch","121",1,1,"impasse"
"0ZCT1","lab-synch","121",2,2,"impasse"
"0ZCT1","lab-synch","121",3,3,"impasse"
"0ZCT1","lab-synch","121",4,4,"impasse"
"0ZCT1","lab-synch","121",5,5,"impasse"
"0ZCT1","lab-synch","121",6,6,"impasse"
"0ZCT1","lab-synch","121",7,7,"impasse"
"0ZCT1","lab-synch","121",8,8,"impasse"
"0ZCT1","lab-synch","121",9,9,"impasse"
"0ZCT1","lab-synch","121",10,10,"impasse"
"0ZCT1","lab-synch","121",11,11,"impasse"
"0ZCT1","lab-synch","121",12,12,"impasse"
"0ZCT1","lab-synch","121",13,13,"impasse"
"VT3ZX","lab-synch","121",1,0.5,"impasse"
"VT3ZX","lab-synch","121",2,1,"impasse"
"VT3ZX","lab-synch","121",3,2,"impasse"
"VT3ZX","lab-synch","121",4,3,"impasse"
"VT3ZX","lab-synch","121",5,4,"impasse"
"VT3ZX","lab-synch","121",6,5,"impasse"
"VT3ZX","lab-synch","121",7,6,"impasse"
"VT3ZX","lab-synch","121",8,7,"impasse"
"VT3ZX","lab-synch","121",9,8,"impasse"
"VT3ZX","lab-synch","121",10,9,"impasse"
"VT3ZX","lab-synch","121",11,10,"impasse"
"VT3ZX","lab-synch","121",12,11,"impasse"
"VT3ZX","lab-synch","121",13,12,"impasse"
"X0PRP","lab-synch","111",1,-1,"control"
"X0PRP","lab-synch","111",2,-2,"control"
"X0PRP","lab-synch","111",3,-3,"control"
"X0PRP","lab-synch","111",4,-4,"control"
"X0PRP","lab-synch","111",5,-5,"control"
"X0PRP","lab-synch","111",6,-6,"control"
"X0PRP","lab-synch","111",7,-7,"control"
"X0PRP","lab-synch","111",8,-8,"control"
"X0PRP","lab-synch","111",9,-9,"control"
"X0PRP","lab-synch","111",10,-10,"control"
"X0PRP","lab-synch","111",11,-11,"control"
"X0PRP","lab-synch","111",12,-12,"control"
"X0PRP","lab-synch","111",13,-13,"control"
"F49JC","lab-synch","121",1,1,"impasse"
"F49JC","lab-synch","121",2,2,"impasse"
"F49JC","lab-synch","121",3,3,"impasse"
"F49JC","lab-synch","121",4,4,"impasse"
"F49JC","lab-synch","121",5,3.5,"impasse"
"F49JC","lab-synch","121",6,4.5,"impasse"
"F49JC","lab-synch","121",7,3.5,"impasse"
"F49JC","lab-synch","121",8,4.5,"impasse"
"F49JC","lab-synch","121",9,5.5,"impasse"
"F49JC","lab-synch","121",10,6.5,"impasse"
"F49JC","lab-synch","121",11,6,"impasse"
"F49JC","lab-synch","121",12,7,"impasse"
"F49JC","lab-synch","121",13,8,"impasse"
"5WPCV","lab-synch","121",1,0,"impasse"
"5WPCV","lab-synch","121",2,0,"impasse"
"5WPCV","lab-synch","121",3,0,"impasse"
"5WPCV","lab-synch","121",4,-1,"impasse"
"5WPCV","lab-synch","121",5,-1.5,"impasse"
"5WPCV","lab-synch","121",6,-2.5,"impasse"
"5WPCV","lab-synch","121",7,-3.5,"impasse"
"5WPCV","lab-synch","121",8,-4.5,"impasse"
"5WPCV","lab-synch","121",9,-5.5,"impasse"
"5WPCV","lab-synch","121",10,-6.5,"impasse"
"5WPCV","lab-synch","121",11,-7.5,"impasse"
"5WPCV","lab-synch","121",12,-8.5,"impasse"
"5WPCV","lab-synch","121",13,-9.5,"impasse"
"3B1TL","lab-synch","111",1,1,"control"
"3B1TL","lab-synch","111",2,2,"control"
"3B1TL","lab-synch","111",3,3,"control"
"3B1TL","lab-synch","111",4,4,"control"
"3B1TL","lab-synch","111",5,5,"control"
"3B1TL","lab-synch","111",6,6,"control"
"3B1TL","lab-synch","111",7,7,"control"
"3B1TL","lab-synch","111",8,8,"control"
"3B1TL","lab-synch","111",9,9,"control"
"3B1TL","lab-synch","111",10,10,"control"
"3B1TL","lab-synch","111",11,11,"control"
"3B1TL","lab-synch","111",12,12,"control"
"3B1TL","lab-synch","111",13,13,"control"
"2JRT6","lab-synch","111",1,-1,"control"
"2JRT6","lab-synch","111",2,-1.5,"control"
"2JRT6","lab-synch","111",3,-0.5,"control"
"2JRT6","lab-synch","111",4,0.5,"control"
"2JRT6","lab-synch","111",5,1.5,"control"
"2JRT6","lab-synch","111",6,2.5,"control"
"2JRT6","lab-synch","111",7,3.5,"control"
"2JRT6","lab-synch","111",8,3,"control"
"2JRT6","lab-synch","111",9,2.5,"control"
"2JRT6","lab-synch","111",10,2,"control"
"2JRT6","lab-synch","111",11,1.5,"control"
"2JRT6","lab-synch","111",12,2.5,"control"
"2JRT6","lab-synch","111",13,3.5,"control"
"1ZY3L","lab-synch","111",1,0.5,"control"
"1ZY3L","lab-synch","111",2,1.5,"control"
"1ZY3L","lab-synch","111",3,2.5,"control"
"1ZY3L","lab-synch","111",4,3.5,"control"
"1ZY3L","lab-synch","111",5,4.5,"control"
"1ZY3L","lab-synch","111",6,5.5,"control"
"1ZY3L","lab-synch","111",7,6.5,"control"
"1ZY3L","lab-synch","111",8,7.5,"control"
"1ZY3L","lab-synch","111",9,8.5,"control"
"1ZY3L","lab-synch","111",10,9.5,"control"
"1ZY3L","lab-synch","111",11,10.5,"control"
"1ZY3L","lab-synch","111",12,11,"control"
"1ZY3L","lab-synch","111",13,12,"control"
"DQQQX","lab-synch","111",1,-1,"control"
"DQQQX","lab-synch","111",2,-2,"control"
"DQQQX","lab-synch","111",3,-3,"control"
"DQQQX","lab-synch","111",4,-4,"control"
"DQQQX","lab-synch","111",5,-5,"control"
"DQQQX","lab-synch","111",6,-6,"control"
"DQQQX","lab-synch","111",7,-7,"control"
"DQQQX","lab-synch","111",8,-8,"control"
"DQQQX","lab-synch","111",9,-9,"control"
"DQQQX","lab-synch","111",10,-10,"control"
"DQQQX","lab-synch","111",11,-11,"control"
"DQQQX","lab-synch","111",12,-12,"control"
"DQQQX","lab-synch","111",13,-13,"control"
"VJNWA","lab-synch","111",1,-1,"control"
"VJNWA","lab-synch","111",2,-2,"control"
"VJNWA","lab-synch","111",3,-3,"control"
"VJNWA","lab-synch","111",4,-4,"control"
"VJNWA","lab-synch","111",5,-5,"control"
"VJNWA","lab-synch","111",6,-6,"control"
"VJNWA","lab-synch","111",7,-7,"control"
"VJNWA","lab-synch","111",8,-8,"control"
"VJNWA","lab-synch","111",9,-9,"control"
"VJNWA","lab-synch","111",10,-10,"control"
"VJNWA","lab-synch","111",11,-11,"control"
"VJNWA","lab-synch","111",12,-12,"control"
"VJNWA","lab-synch","111",13,-13,"control"
"FU11G","lab-synch","121",1,0,"impasse"
"FU11G","lab-synch","121",2,1,"impasse"
"FU11G","lab-synch","121",3,0.5,"impasse"
"FU11G","lab-synch","121",4,0.5,"impasse"
"FU11G","lab-synch","121",5,1,"impasse"
"FU11G","lab-synch","121",6,0,"impasse"
"FU11G","lab-synch","121",7,-0.5,"impasse"
"FU11G","lab-synch","121",8,-1,"impasse"
"FU11G","lab-synch","121",9,-2,"impasse"
"FU11G","lab-synch","121",10,-3,"impasse"
"FU11G","lab-synch","121",11,-3.5,"impasse"
"FU11G","lab-synch","121",12,-2.5,"impasse"
"FU11G","lab-synch","121",13,-2,"impasse"
"4FETN","lab-synch","121",1,-1,"impasse"
"4FETN","lab-synch","121",2,0,"impasse"
"4FETN","lab-synch","121",3,1,"impasse"
"4FETN","lab-synch","121",4,2,"impasse"
"4FETN","lab-synch","121",5,3,"impasse"
"4FETN","lab-synch","121",6,4,"impasse"
"4FETN","lab-synch","121",7,5,"impasse"
"4FETN","lab-synch","121",8,6,"impasse"
"4FETN","lab-synch","121",9,7,"impasse"
"4FETN","lab-synch","121",10,8,"impasse"
"4FETN","lab-synch","121",11,9,"impasse"
"4FETN","lab-synch","121",12,10,"impasse"
"4FETN","lab-synch","121",13,11,"impasse"
"CKRHQ","lab-synch","121",1,-1,"impasse"
"CKRHQ","lab-synch","121",2,-1,"impasse"
"CKRHQ","lab-synch","121",3,-0.5,"impasse"
"CKRHQ","lab-synch","121",4,-1,"impasse"
"CKRHQ","lab-synch","121",5,-2,"impasse"
"CKRHQ","lab-synch","121",6,-3,"impasse"
"CKRHQ","lab-synch","121",7,-3.5,"impasse"
"CKRHQ","lab-synch","121",8,-4.5,"impasse"
"CKRHQ","lab-synch","121",9,-5.5,"impasse"
"CKRHQ","lab-synch","121",10,-6.5,"impasse"
"CKRHQ","lab-synch","121",11,-7.5,"impasse"
"CKRHQ","lab-synch","121",12,-8.5,"impasse"
"CKRHQ","lab-synch","121",13,-9.5,"impasse"
"9393C","lab-synch","121",1,-1,"impasse"
"9393C","lab-synch","121",2,-1,"impasse"
"9393C","lab-synch","121",3,-2,"impasse"
"9393C","lab-synch","121",4,-3,"impasse"
"9393C","lab-synch","121",5,-3.5,"impasse"
"9393C","lab-synch","121",6,-4.5,"impasse"
"9393C","lab-synch","121",7,-5.5,"impasse"
"9393C","lab-synch","121",8,-6.5,"impasse"
"9393C","lab-synch","121",9,-7.5,"impasse"
"9393C","lab-synch","121",10,-8.5,"impasse"
"9393C","lab-synch","121",11,-9.5,"impasse"
"9393C","lab-synch","121",12,-10.5,"impasse"
"9393C","lab-synch","121",13,-11.5,"impasse"
"S4G9E","lab-synch","111",1,-1,"control"
"S4G9E","lab-synch","111",2,-2,"control"
"S4G9E","lab-synch","111",3,-3,"control"
"S4G9E","lab-synch","111",4,-4,"control"
"S4G9E","lab-synch","111",5,-5,"control"
"S4G9E","lab-synch","111",6,-6,"control"
"S4G9E","lab-synch","111",7,-7,"control"
"S4G9E","lab-synch","111",8,-8,"control"
"S4G9E","lab-synch","111",9,-9,"control"
"S4G9E","lab-synch","111",10,-10,"control"
"S4G9E","lab-synch","111",11,-11,"control"
"S4G9E","lab-synch","111",12,-12,"control"
"S4G9E","lab-synch","111",13,-13,"control"
"L0W0F","lab-synch","111",1,1,"control"
"L0W0F","lab-synch","111",2,2,"control"
"L0W0F","lab-synch","111",3,3,"control"
"L0W0F","lab-synch","111",4,4,"control"
"L0W0F","lab-synch","111",5,5,"control"
"L0W0F","lab-synch","111",6,6,"control"
"L0W0F","lab-synch","111",7,7,"control"
"L0W0F","lab-synch","111",8,8,"control"
"L0W0F","lab-synch","111",9,9,"control"
"L0W0F","lab-synch","111",10,10,"control"
"L0W0F","lab-synch","111",11,11,"control"
"L0W0F","lab-synch","111",12,12,"control"
"L0W0F","lab-synch","111",13,13,"control"
"ZJPX1","lab-synch","121",1,1,"impasse"
"ZJPX1","lab-synch","121",2,2,"impasse"
"ZJPX1","lab-synch","121",3,1.5,"impasse"
"ZJPX1","lab-synch","121",4,1,"impasse"
"ZJPX1","lab-synch","121",5,0.5,"impasse"
"ZJPX1","lab-synch","121",6,-0.5,"impasse"
"ZJPX1","lab-synch","121",7,-1.5,"impasse"
"ZJPX1","lab-synch","121",8,-2.5,"impasse"
"ZJPX1","lab-synch","121",9,-3.5,"impasse"
"ZJPX1","lab-synch","121",10,-4.5,"impasse"
"ZJPX1","lab-synch","121",11,-5.5,"impasse"
"ZJPX1","lab-synch","121",12,-6.5,"impasse"
"ZJPX1","lab-synch","121",13,-7.5,"impasse"
"JZWPZ","lab-synch","121",1,-1,"impasse"
"JZWPZ","lab-synch","121",2,-2,"impasse"
"JZWPZ","lab-synch","121",3,-1,"impasse"
"JZWPZ","lab-synch","121",4,-2,"impasse"
"JZWPZ","lab-synch","121",5,-2.5,"impasse"
"JZWPZ","lab-synch","121",6,-3.5,"impasse"
"JZWPZ","lab-synch","121",7,-4.5,"impasse"
"JZWPZ","lab-synch","121",8,-3.5,"impasse"
"JZWPZ","lab-synch","121",9,-4.5,"impasse"
"JZWPZ","lab-synch","121",10,-5.5,"impasse"
"JZWPZ","lab-synch","121",11,-6.5,"impasse"
"JZWPZ","lab-synch","121",12,-7.5,"impasse"
"JZWPZ","lab-synch","121",13,-8.5,"impasse"
"DD3DE","lab-synch","111",1,-1,"control"
"DD3DE","lab-synch","111",2,-2,"control"
"DD3DE","lab-synch","111",3,-3,"control"
"DD3DE","lab-synch","111",4,-4,"control"
"DD3DE","lab-synch","111",5,-5,"control"
"DD3DE","lab-synch","111",6,-6,"control"
"DD3DE","lab-synch","111",7,-7,"control"
"DD3DE","lab-synch","111",8,-8,"control"
"DD3DE","lab-synch","111",9,-9,"control"
"DD3DE","lab-synch","111",10,-10,"control"
"DD3DE","lab-synch","111",11,-11,"control"
"DD3DE","lab-synch","111",12,-12,"control"
"DD3DE","lab-synch","111",13,-13,"control"
"OVZHS","lab-synch","111",1,-1,"control"
"OVZHS","lab-synch","111",2,-2,"control"
"OVZHS","lab-synch","111",3,-3,"control"
"OVZHS","lab-synch","111",4,-4,"control"
"OVZHS","lab-synch","111",5,-4.5,"control"
"OVZHS","lab-synch","111",6,-5.5,"control"
"OVZHS","lab-synch","111",7,-6.5,"control"
"OVZHS","lab-synch","111",8,-7.5,"control"
"OVZHS","lab-synch","111",9,-8.5,"control"
"OVZHS","lab-synch","111",10,-9.5,"control"
"OVZHS","lab-synch","111",11,-10.5,"control"
"OVZHS","lab-synch","111",12,-11.5,"control"
"OVZHS","lab-synch","111",13,-12.5,"control"
"J2MPW","lab-synch","121",1,0,"impasse"
"J2MPW","lab-synch","121",2,1,"impasse"
"J2MPW","lab-synch","121",3,2,"impasse"
"J2MPW","lab-synch","121",4,3,"impasse"
"J2MPW","lab-synch","121",5,4,"impasse"
"J2MPW","lab-synch","121",6,5,"impasse"
"J2MPW","lab-synch","121",7,6,"impasse"
"J2MPW","lab-synch","121",8,7,"impasse"
"J2MPW","lab-synch","121",9,8,"impasse"
"J2MPW","lab-synch","121",10,9,"impasse"
"J2MPW","lab-synch","121",11,10,"impasse"
"J2MPW","lab-synch","121",12,11,"impasse"
