"rt","condition","q","explicit","impasse","grid","mark","ixn","question","graph","datafile","colorClick","gwidth","gheight","relation","block","time_elapsed","subject","study","session","pool","mode","exp_id","sona_id","source","correct","discriminant","tri_score","orth_score","other_score","blank_score","answer","hovered","term"
5628,"121","4","1","2","1",1,1,"Which shift(s) end at 4 pm?","triangular","acme_impasse",FALSE,600,600,"endtime","item_scaffold",220173,"4GC8J","SGC3A","wi22sona","sona","asynch","2218","36207","limitless-plains",TRUE,1,1,0,0,0,"H","06 PM05 PM04 PM","winter22"
8565,"121","5","1","2","1",1,1,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","triangular","acme_impasse",FALSE,600,600,"midpoint","item_scaffold",228868,"4GC8J","SGC3A","wi22sona","sona","asynch","2218","36207","limitless-plains",TRUE,1,1,0,0,0,"A","I I I ","winter22"
8559,"121","6","1","1","1",1,1,"Which shift(s) are six hours long?","triangular","acme_main",FALSE,600,600,"duration","item_nondiscriminant",243882,"4GC8J","SGC3A","wi22sona","sona","asynch","2218","36207","limitless-plains",TRUE,0,2,2,0,0,"E,G","","winter22"
15398,"121","7","1","1","1",1,1,"Which 2 shifts less than 5 hours long start at the same time?","triangular","acme_main",FALSE,600,600,"duration+starts","item_test",259392,"4GC8J","SGC3A","wi22sona","sona","asynch","2218","36207","limitless-plains",TRUE,1,2,0,0,0,"O,X","H ","winter22"
41402,"121","8","1","1","1",1,1,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","triangular","acme_main",FALSE,600,600,"duration+contained","item_test",300915,"4GC8J","SGC3A","wi22sona","sona","asynch","2218","36207","limitless-plains",TRUE,1,1,0,0,0,"G","G G G G B B X X F B B B B E X X X X 03 PMO O O O C C C O O C G C C G ","winter22"
42812,"121","9","1","1","1",1,1,"Which shift(s) begins before J begins and ends during B?","triangular","acme_main",FALSE,600,600,"starttime+before+endtime+during","item_nondiscriminant",343843,"4GC8J","SGC3A","wi22sona","sona","asynch","2218","36207","limitless-plains",TRUE,0,1,1,0,0,"I","J 09 AMI I I I E I I I I B B B B E E E E E E F B B B B B B B B B B B B B 12 PMJ J J I I 12 PMB J E X 01 PM","winter22"
5486,"121","10","1","1","1",1,1,"Which shift(s) end at the same time as F?","triangular","acme_main",FALSE,600,600,"ends","item_test",349452,"4GC8J","SGC3A","wi22sona","sona","asynch","2218","36207","limitless-plains",TRUE,1,1,0,0,0,"E","F F E 03 PM","winter22"
7004,"121","11","1","1","1",1,1,"Which shift(s) start at 12pm?","triangular","acme_main",FALSE,600,600,"starttime","item_test",356568,"4GC8J","SGC3A","wi22sona","sona","asynch","2218","36207","limitless-plains",TRUE,1,2,0,0,0,"L,M","12 PM02 PM03 PM02 PM12 PMM M ","winter22"
6748,"121","12","1","1","1",1,1,"Which shift(s) start at the same time as F?","triangular","acme_main",FALSE,600,600,"starts","item_test",363430,"4GC8J","SGC3A","wi22sona","sona","asynch","2218","36207","limitless-plains",TRUE,1,1,0,0,0,"G","F F G ","winter22"
7344,"121","13","1","1","1",1,1,"Which 2 shifts end when Z begins?","triangular","acme_main",FALSE,600,600,"meets","item_nondiscriminant",370888,"4GC8J","SGC3A","wi22sona","sona","asynch","2218","36207","limitless-plains",TRUE,0.5,2,1,0,0,"E,F","","winter22"
6057,"121","14","1","1","1",1,1,"Which shift(s) end at 3pm?","triangular","acme_main",FALSE,600,600,"endtime","item_test",377057,"4GC8J","SGC3A","wi22sona","sona","asynch","2218","36207","limitless-plains",TRUE,1,1,0,0,0,"X","","winter22"
11713,"121","15","1","1","1",1,1,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","triangular","acme_main",FALSE,600,600,"midpoint","item_test",388878,"4GC8J","SGC3A","wi22sona","sona","asynch","2218","36207","limitless-plains",TRUE,1,2,0,0,0,"K,X","X X ","winter22"
25377,"121","1","1","2","1",1,1,"Which shift(s) start at 11 am?","triangular","acme_impasse",FALSE,600,600,"starttime","item_scaffold",137363,"P189K","SGC3A","wi22sona","sona","asynch","2218","36446","limitless-plains",TRUE,1,1,0,0,0,"F","04 PM12 PM10 AM11 AMF 11 AMF 12 PM11 AM10 AM10 AM11 AMF F ","winter22"
13839,"121","2","1","2","1",1,1,"Which shift(s) start at the same time as D?","triangular","acme_impasse",FALSE,600,600,"starts","item_scaffold",151302,"P189K","SGC3A","wi22sona","sona","asynch","2218","36446","limitless-plains",TRUE,1,1,0,0,0,"K","5K K ","winter22"
9341,"121","3","1","2","1",1,1,"Which shift(s) begin when C ends?","triangular","acme_impasse",FALSE,600,600,"meets","item_scaffold",160745,"P189K","SGC3A","wi22sona","sona","asynch","2218","36446","limitless-plains",TRUE,1,1,0,0,0,"F","C ","winter22"
19163,"121","4","1","2","1",1,1,"Which shift(s) end at 4 pm?","triangular","acme_impasse",FALSE,600,600,"endtime","item_scaffold",180014,"P189K","SGC3A","wi22sona","sona","asynch","2218","36446","limitless-plains",TRUE,1,1,0,0,0,"H","02 PM03 PM04 PM04 PM03 PM02 PM11 AM12 PM12 PM01 PM02 PM03 PM04 PM","winter22"
159153,"121","5","1","2","1",1,1,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","triangular","acme_impasse",FALSE,600,600,"midpoint","item_scaffold",339276,"P189K","SGC3A","wi22sona","sona","asynch","2218","36446","limitless-plains",FALSE,0.916666666666667,1,0,1,0,"O,A","I I 08 AMI I I 08 AM08 AMI I I O O O 08 AM08 AMI A C 08 AM09 AM09 AM10 AM11 AM12 PMA A 08 AMI 08 AMC C A A A 12 PMC 09 AMA ","winter22"
11356,"121","6","1","1","1",1,1,"Which shift(s) are six hours long?","triangular","acme_main",FALSE,600,600,"duration","item_nondiscriminant",353823,"P189K","SGC3A","wi22sona","sona","asynch","2218","36446","limitless-plains",TRUE,0,2,2,0,0,"E,G","G ","winter22"
32658,"121","7","1","1","1",1,1,"Which 2 shifts less than 5 hours long start at the same time?","triangular","acme_main",FALSE,600,600,"duration+starts","item_test",386595,"P189K","SGC3A","wi22sona","sona","asynch","2218","36446","limitless-plains",TRUE,1,2,0,0,0,"O,X","C H H C F X X 10 AMX X 02 PMX ","winter22"
64513,"121","8","1","1","1",1,1,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","triangular","acme_main",FALSE,600,600,"duration+contained","item_test",451213,"P189K","SGC3A","wi22sona","sona","asynch","2218","36446","limitless-plains",TRUE,1,1,0,0,0,"G","I B B B J J I J F X E E G G ","winter22"
34664,"121","9","1","1","1",1,1,"Which shift(s) begins before J begins and ends during B?","triangular","acme_main",FALSE,600,600,"starttime+before+endtime+during","item_nondiscriminant",486145,"P189K","SGC3A","wi22sona","sona","asynch","2218","36446","limitless-plains",TRUE,0,1,1,0,0,"I","J I I I I I I E F ","winter22"
9695,"121","10","1","1","1",1,1,"Which shift(s) end at the same time as F?","triangular","acme_main",FALSE,600,600,"ends","item_test",495941,"P189K","SGC3A","wi22sona","sona","asynch","2218","36446","limitless-plains",TRUE,1,1,0,0,0,"E","F F F F F ","winter22"
14385,"121","11","1","1","1",1,1,"Which shift(s) start at 12pm?","triangular","acme_main",FALSE,600,600,"starttime","item_test",510437,"P189K","SGC3A","wi22sona","sona","asynch","2218","36446","limitless-plains",TRUE,1,2,0,0,0,"L,M","J M ","winter22"
11990,"121","12","1","1","1",1,1,"Which shift(s) start at the same time as F?","triangular","acme_main",FALSE,600,600,"starts","item_test",522543,"P189K","SGC3A","wi22sona","sona","asynch","2218","36446","limitless-plains",TRUE,1,1,0,0,0,"G","F G F ","winter22"
29554,"121","13","1","1","1",1,1,"Which 2 shifts end when Z begins?","triangular","acme_main",FALSE,600,600,"meets","item_nondiscriminant",552197,"P189K","SGC3A","wi22sona","sona","asynch","2218","36446","limitless-plains",TRUE,0.5,2,1,0,0,"E,F","C Z Z Z Z Z 02 PMZ Z Z Z Z 02 PM","winter22"
8675,"121","14","1","1","1",1,1,"Which shift(s) end at 3pm?","triangular","acme_main",FALSE,600,600,"endtime","item_test",560978,"P189K","SGC3A","wi22sona","sona","asynch","2218","36446","limitless-plains",TRUE,1,1,0,0,0,"X","03 PM","winter22"
167096,"121","15","1","1","1",1,1,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","triangular","acme_main",FALSE,600,600,"midpoint","item_test",728179,"P189K","SGC3A","wi22sona","sona","asynch","2218","36446","limitless-plains",TRUE,1,2,0,0,0,"K,X","01 PM02 PM02 PM01 PMB F M 02 PMC 02 PML C 4F C C J M A M J J M C C 02 PMX X X 01 PM","winter22"
32614,"121","1","1","2","1",1,1,"Which shift(s) start at 11 am?","triangular","acme_impasse",FALSE,600,600,"starttime","item_scaffold",148606,"WOJNW","SGC3A","wi22sona","sona","asynch","2218","33294","limitless-plains",FALSE,0.916666666666667,1,0,0,0,"C,F","C C C 11 AM11 AM11 AM11 AM11 AMC C C C ","winter22"
23483,"121","2","1","2","1",1,1,"Which shift(s) start at the same time as D?","triangular","acme_impasse",FALSE,600,600,"starts","item_scaffold",172340,"WOJNW","SGC3A","wi22sona","sona","asynch","2218","33294","limitless-plains",TRUE,1,1,0,0,0,"K","A D U 01 PMK 05 PM","winter22"
9360,"121","3","1","2","1",1,1,"Which shift(s) begin when C ends?","triangular","acme_impasse",FALSE,600,600,"meets","item_scaffold",181836,"WOJNW","SGC3A","wi22sona","sona","asynch","2218","33294","limitless-plains",TRUE,1,1,0,0,0,"F","12 PM11 AMC 09 AMC C 11 AMF F ","winter22"
17522,"121","4","1","2","1",1,1,"Which shift(s) end at 4 pm?","triangular","acme_impasse",FALSE,600,600,"endtime","item_scaffold",199474,"WOJNW","SGC3A","wi22sona","sona","asynch","2218","33294","limitless-plains",TRUE,1,1,0,0,0,"H","Z 03 PM04 PMH A H H 04 PM","winter22"
19822,"121","5","1","2","1",1,1,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","triangular","acme_impasse",FALSE,600,600,"midpoint","item_scaffold",219441,"WOJNW","SGC3A","wi22sona","sona","asynch","2218","33294","limitless-plains",TRUE,1,1,0,0,0,"A","I I A A 11 AMA A A A A I ","winter22"
12175,"121","6","1","1","1",1,1,"Which shift(s) are six hours long?","triangular","acme_main",FALSE,600,600,"duration","item_nondiscriminant",238940,"WOJNW","SGC3A","wi22sona","sona","asynch","2218","33294","limitless-plains",TRUE,0,2,2,0,0,"E,G","08 AM09 AME G 6","winter22"
41897,"121","7","1","1","1",1,1,"Which 2 shifts less than 5 hours long start at the same time?","triangular","acme_main",FALSE,600,600,"duration+starts","item_test",280997,"WOJNW","SGC3A","wi22sona","sona","asynch","2218","33294","limitless-plains",TRUE,1,2,0,0,0,"O,X","I C C C F 03 PMN X 12 PM01 PMX X O B ","winter22"
49557,"121","8","1","1","1",1,1,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","triangular","acme_main",FALSE,600,600,"duration+contained","item_test",330688,"WOJNW","SGC3A","wi22sona","sona","asynch","2218","33294","limitless-plains",TRUE,1,1,0,0,0,"G","L B B B B B F G G G C G G G G C C C G B F ","winter22"
40185,"121","9","1","1","1",1,1,"Which shift(s) begins before J begins and ends during B?","triangular","acme_main",FALSE,600,600,"starttime+before+endtime+during","item_nondiscriminant",370989,"WOJNW","SGC3A","wi22sona","sona","asynch","2218","33294","limitless-plains",FALSE,-0.0833333333333333,1,1,1,0,"F,I","M B B B B B B J J J B B 10 AMF 10 AM10 AME B B B B B B F ","winter22"
60774,"121","10","1","1","1",1,1,"Which shift(s) end at the same time as F?","triangular","acme_main",FALSE,600,600,"ends","item_test",432003,"WOJNW","SGC3A","wi22sona","sona","asynch","2218","33294","limitless-plains",TRUE,1,1,0,0,0,"E","F F F F ","winter22"
8880,"121","11","1","1","1",1,1,"Which shift(s) start at 12pm?","triangular","acme_main",FALSE,600,600,"starttime","item_test",441356,"WOJNW","SGC3A","wi22sona","sona","asynch","2218","33294","limitless-plains",TRUE,1,2,0,0,0,"L,M","11 AM12 PMM M M ","winter22"
6814,"121","12","1","1","1",1,1,"Which shift(s) start at the same time as F?","triangular","acme_main",FALSE,600,600,"starts","item_test",448371,"WOJNW","SGC3A","wi22sona","sona","asynch","2218","33294","limitless-plains",TRUE,1,1,0,0,0,"G","","winter22"
21362,"121","13","1","1","1",1,1,"Which 2 shifts end when Z begins?","triangular","acme_main",FALSE,600,600,"meets","item_nondiscriminant",470138,"WOJNW","SGC3A","wi22sona","sona","asynch","2218","33294","limitless-plains",FALSE,-0.166666666666667,0,0,2,0,"H,N","02 PM02 PM02 PM11 AM","winter22"
19843,"121","14","1","1","1",1,1,"Which shift(s) end at 3pm?","triangular","acme_main",FALSE,600,600,"endtime","item_test",490096,"WOJNW","SGC3A","wi22sona","sona","asynch","2218","33294","limitless-plains",TRUE,1,1,0,0,0,"X","J 04 PM04 PMX ","winter22"
77764,"121","15","1","1","1",1,1,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","triangular","acme_main",FALSE,600,600,"midpoint","item_test",567973,"WOJNW","SGC3A","wi22sona","sona","asynch","2218","33294","limitless-plains",TRUE,1,2,0,0,0,"K,X","I 01 PM02 PMX X X X X X X ","winter22"
49501,"121","1","1","2","1",1,1,"Which shift(s) start at 11 am?","triangular","acme_impasse",FALSE,600,600,"starttime","item_scaffold",130868,"ZMRMB","SGC3A","wi22sona","sona","asynch","2218","29101","limitless-plains",FALSE,-0.0833333333333333,0,0,0,0,"O","C J J I 76","winter22"
16053,"121","2","1","2","1",1,1,"Which shift(s) start at the same time as D?","triangular","acme_impasse",FALSE,600,600,"starts","item_scaffold",147027,"ZMRMB","SGC3A","wi22sona","sona","asynch","2218","29101","limitless-plains",FALSE,-0.0833333333333333,0,0,0,0,"G","O H D D D D G ","winter22"
79336,"121","3","1","2","1",1,1,"Which shift(s) begin when C ends?","triangular","acme_impasse",FALSE,600,600,"meets","item_scaffold",226466,"ZMRMB","SGC3A","wi22sona","sona","asynch","2218","29101","limitless-plains",FALSE,-0.0833333333333333,0,0,1,0,"B","K O C C A C 211 AM12 PM12 PMO O K K C B ","winter22"
31045,"121","4","1","2","1",1,1,"Which shift(s) end at 4 pm?","triangular","acme_impasse",FALSE,600,600,"endtime","item_scaffold",257842,"ZMRMB","SGC3A","wi22sona","sona","asynch","2218","29101","limitless-plains",FALSE,-0.0833333333333333,0,0,1,0,"G","F F F H H D D G G F ","winter22"
19523,"121","5","1","2","1",1,1,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","triangular","acme_impasse",FALSE,600,600,"midpoint","item_scaffold",277461,"ZMRMB","SGC3A","wi22sona","sona","asynch","2218","29101","limitless-plains",TRUE,1,1,0,0,0,"A","I I I I ","winter22"
37917,"121","6","1","1","1",1,1,"Which shift(s) are six hours long?","triangular","acme_main",FALSE,600,600,"duration","item_nondiscriminant",326442,"ZMRMB","SGC3A","wi22sona","sona","asynch","2218","29101","limitless-plains",TRUE,0,2,2,0,0,"E,G","3J J J B B E ","winter22"
22352,"121","7","1","1","1",1,1,"Which 2 shifts less than 5 hours long start at the same time?","triangular","acme_main",FALSE,600,600,"duration+starts","item_test",348894,"ZMRMB","SGC3A","wi22sona","sona","asynch","2218","29101","limitless-plains",FALSE,-1,0,2,0,0,"B,F","F F B ","winter22"
89623,"121","8","1","1","1",1,1,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","triangular","acme_main",FALSE,600,600,"duration+contained","item_test",438615,"ZMRMB","SGC3A","wi22sona","sona","asynch","2218","29101","limitless-plains",FALSE,0.916666666666667,1,0,1,0,"G,M","6L B B B X X X C B B B X X B B G F B G B M ","winter22"
42296,"121","9","1","1","1",1,1,"Which shift(s) begins before J begins and ends during B?","triangular","acme_main",FALSE,600,600,"starttime+before+endtime+during","item_nondiscriminant",481238,"ZMRMB","SGC3A","wi22sona","sona","asynch","2218","29101","limitless-plains",TRUE,0,1,1,0,0,"I","J J J B B J J B J J B B B J I I I ","winter22"
18980,"121","10","1","1","1",1,1,"Which shift(s) end at the same time as F?","triangular","acme_main",FALSE,600,600,"ends","item_test",500316,"ZMRMB","SGC3A","wi22sona","sona","asynch","2218","29101","limitless-plains",FALSE,-0.25,0,0,3,0,"H,L,P","F F H H 7","winter22"
7436,"121","11","1","1","1",1,1,"Which shift(s) start at 12pm?","triangular","acme_main",FALSE,600,600,"starttime","item_test",507855,"ZMRMB","SGC3A","wi22sona","sona","asynch","2218","29101","limitless-plains",FALSE,-1,0,2,0,0,"B,F","M M B B F ","winter22"
7722,"121","12","1","1","1",1,1,"Which shift(s) start at the same time as F?","triangular","acme_main",FALSE,600,600,"starts","item_test",515677,"ZMRMB","SGC3A","wi22sona","sona","asynch","2218","29101","limitless-plains",FALSE,-1,0,1,0,0,"B","F B B B F ","winter22"
46092,"121","13","1","1","1",1,1,"Which 2 shifts end when Z begins?","triangular","acme_main",FALSE,600,600,"meets","item_nondiscriminant",561868,"ZMRMB","SGC3A","wi22sona","sona","asynch","2218","29101","limitless-plains",FALSE,-0.0833333333333333,1,1,1,0,"B,F","O Z Z F F F Z Z F F F ","winter22"
38609,"121","14","1","1","1",1,1,"Which shift(s) end at 3pm?","triangular","acme_main",FALSE,600,600,"endtime","item_test",600588,"ZMRMB","SGC3A","wi22sona","sona","asynch","2218","29101","limitless-plains",FALSE,-1.08333333333333,0,1,1,0,"B,F","G B J I B B B ","winter22"
61519,"121","15","1","1","1",1,1,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","triangular","acme_main",FALSE,600,600,"midpoint","item_test",662207,"ZMRMB","SGC3A","wi22sona","sona","asynch","2218","29101","limitless-plains",FALSE,-0.583333333333333,0,1,1,0,"B,F","X X X J I K K M 01 PMM X ","winter22"
5266,"121","1","1","2","1",1,1,"Which shift(s) start at 11 am?","triangular","acme_impasse",FALSE,600,600,"starttime","item_scaffold",39849,"WBJ2T","SGC3A","wi22sona","sona","asynch","2218","34535","limitless-plains",TRUE,1,1,0,0,0,"F","2F ","winter22"
10249,"121","2","1","2","1",1,1,"Which shift(s) start at the same time as D?","triangular","acme_impasse",FALSE,600,600,"starts","item_scaffold",50355,"WBJ2T","SGC3A","wi22sona","sona","asynch","2218","34535","limitless-plains",FALSE,0,0,0,0,1,"","D D D ","winter22"
22932,"121","3","1","2","1",1,1,"Which shift(s) begin when C ends?","triangular","acme_impasse",FALSE,600,600,"meets","item_scaffold",73483,"WBJ2T","SGC3A","wi22sona","sona","asynch","2218","34535","limitless-plains",FALSE,-0.166666666666667,0,0,0,0,"A,H","A ","winter22"
16376,"121","4","1","2","1",1,1,"Which shift(s) end at 4 pm?","triangular","acme_impasse",FALSE,600,600,"endtime","item_scaffold",90042,"WBJ2T","SGC3A","wi22sona","sona","asynch","2218","34535","limitless-plains",FALSE,-0.0833333333333333,0,0,1,0,"D","","winter22"
63041,"121","5","1","2","1",1,1,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","triangular","acme_impasse",FALSE,600,600,"midpoint","item_scaffold",153251,"WBJ2T","SGC3A","wi22sona","sona","asynch","2218","34535","limitless-plains",TRUE,1,1,0,0,0,"A","","winter22"
8226,"121","6","1","1","1",1,1,"Which shift(s) are six hours long?","triangular","acme_main",FALSE,600,600,"duration","item_nondiscriminant",163829,"WBJ2T","SGC3A","wi22sona","sona","asynch","2218","34535","limitless-plains",TRUE,0,2,2,0,0,"E,G","811 AM10 AME G ","winter22"
38871,"121","7","1","1","1",1,1,"Which 2 shifts less than 5 hours long start at the same time?","triangular","acme_main",FALSE,600,600,"duration+starts","item_test",202869,"WBJ2T","SGC3A","wi22sona","sona","asynch","2218","34535","limitless-plains",TRUE,1,2,0,0,0,"O,X","","winter22"
67533,"121","8","1","1","1",1,1,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","triangular","acme_main",FALSE,600,600,"duration+contained","item_test",270569,"WBJ2T","SGC3A","wi22sona","sona","asynch","2218","34535","limitless-plains",FALSE,0,0,0,0,1,"","C H ","winter22"
27188,"121","9","1","1","1",1,1,"Which shift(s) begins before J begins and ends during B?","triangular","acme_main",FALSE,600,600,"starttime+before+endtime+during","item_nondiscriminant",298188,"WBJ2T","SGC3A","wi22sona","sona","asynch","2218","34535","limitless-plains",FALSE,-0.0833333333333333,0,0,1,0,"E","4I ","winter22"
6407,"121","10","1","1","1",1,1,"Which shift(s) end at the same time as F?","triangular","acme_main",FALSE,600,600,"ends","item_test",304766,"WBJ2T","SGC3A","wi22sona","sona","asynch","2218","34535","limitless-plains",FALSE,-0.0833333333333333,0,0,1,0,"B","","winter22"
8062,"121","11","1","1","1",1,1,"Which shift(s) start at 12pm?","triangular","acme_main",FALSE,600,600,"starttime","item_test",312986,"WBJ2T","SGC3A","wi22sona","sona","asynch","2218","34535","limitless-plains",TRUE,1,2,0,0,0,"L,M","43","winter22"
6427,"121","12","1","1","1",1,1,"Which shift(s) start at the same time as F?","triangular","acme_main",FALSE,600,600,"starts","item_test",319589,"WBJ2T","SGC3A","wi22sona","sona","asynch","2218","34535","limitless-plains",TRUE,1,1,0,0,0,"G","B ","winter22"
14565,"121","13","1","1","1",1,1,"Which 2 shifts end when Z begins?","triangular","acme_main",FALSE,600,600,"meets","item_nondiscriminant",334320,"WBJ2T","SGC3A","wi22sona","sona","asynch","2218","34535","limitless-plains",FALSE,-0.583333333333333,0,1,1,0,"K,X","","winter22"
8253,"121","14","1","1","1",1,1,"Which shift(s) end at 3pm?","triangular","acme_main",FALSE,600,600,"endtime","item_test",342733,"WBJ2T","SGC3A","wi22sona","sona","asynch","2218","34535","limitless-plains",FALSE,0,0,0,0,1,"","J ","winter22"
18396,"121","15","1","1","1",1,1,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","triangular","acme_main",FALSE,600,600,"midpoint","item_test",361288,"WBJ2T","SGC3A","wi22sona","sona","asynch","2218","34535","limitless-plains",FALSE,0.416666666666667,1,0,1,0,"L,X","","winter22"
13199,"111","1","1","1","1",1,1,"Which shift(s) start at 11 am?","triangular","acme_control",FALSE,600,600,"starttime","item_scaffold",204123,"C2AHN","SGC3A","wi22sona","sona","asynch","2218","43063","limitless-plains",FALSE,-1,0,1,0,0,"A","","winter22"
25034,"111","2","1","1","1",1,1,"Which shift(s) start at the same time as D?","triangular","acme_control",FALSE,600,600,"starts","item_scaffold",229390,"C2AHN","SGC3A","wi22sona","sona","asynch","2218","43063","limitless-plains",FALSE,-1.08333333333333,0,1,0,0,"D,E","","winter22"
18935,"111","3","1","1","1",1,1,"Which shift(s) begin when C ends?","triangular","acme_control",FALSE,600,600,"meets","item_scaffold",248648,"C2AHN","SGC3A","wi22sona","sona","asynch","2218","43063","limitless-plains",FALSE,-0.0833333333333333,0,0,1,0,"K","","winter22"
27245,"111","4","1","1","1",1,1,"Which shift(s) end at 4 pm?","triangular","acme_control",FALSE,600,600,"endtime","item_scaffold",276004,"C2AHN","SGC3A","wi22sona","sona","asynch","2218","43063","limitless-plains",FALSE,-0.0833333333333333,0,0,1,0,"K","","winter22"
297569,"111","5","1","1","1",1,1,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","triangular","acme_control",FALSE,600,600,"midpoint","item_scaffold",573683,"C2AHN","SGC3A","wi22sona","sona","asynch","2218","43063","limitless-plains",FALSE,0.916666666666667,1,0,1,0,"O,F","","winter22"
11505,"111","6","1","1","1",1,1,"Which shift(s) are six hours long?","triangular","acme_main",FALSE,600,600,"duration","item_nondiscriminant",593768,"C2AHN","SGC3A","wi22sona","sona","asynch","2218","43063","limitless-plains",TRUE,0,2,2,0,0,"E,G","","winter22"
18329,"111","7","1","1","1",1,1,"Which 2 shifts less than 5 hours long start at the same time?","triangular","acme_main",FALSE,600,600,"duration+starts","item_test",612199,"C2AHN","SGC3A","wi22sona","sona","asynch","2218","43063","limitless-plains",FALSE,-1,0,2,0,0,"B,F","","winter22"
108561,"111","8","1","1","1",1,1,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","triangular","acme_main",FALSE,600,600,"duration+contained","item_test",720868,"C2AHN","SGC3A","wi22sona","sona","asynch","2218","43063","limitless-plains",FALSE,-1,0,1,0,0,"E","","winter22"
27818,"111","9","1","1","1",1,1,"Which shift(s) begins before J begins and ends during B?","triangular","acme_main",FALSE,600,600,"starttime+before+endtime+during","item_nondiscriminant",748942,"C2AHN","SGC3A","wi22sona","sona","asynch","2218","43063","limitless-plains",TRUE,0,1,1,0,0,"I","","winter22"
46884,"111","10","1","1","1",1,1,"Which shift(s) end at the same time as F?","triangular","acme_main",FALSE,600,600,"ends","item_test",795931,"C2AHN","SGC3A","wi22sona","sona","asynch","2218","43063","limitless-plains",FALSE,-1.08333333333333,0,1,1,0,"B,X","","winter22"
21280,"111","11","1","1","1",1,1,"Which shift(s) start at 12pm?","triangular","acme_main",FALSE,600,600,"starttime","item_test",817319,"C2AHN","SGC3A","wi22sona","sona","asynch","2218","43063","limitless-plains",FALSE,-1,0,2,0,0,"B,F","","winter22"
6936,"111","12","1","1","1",1,1,"Which shift(s) start at the same time as F?","triangular","acme_main",FALSE,600,600,"starts","item_test",824355,"C2AHN","SGC3A","wi22sona","sona","asynch","2218","43063","limitless-plains",FALSE,-1,0,1,0,0,"B","","winter22"
20883,"111","13","1","1","1",1,1,"Which 2 shifts end when Z begins?","triangular","acme_main",FALSE,600,600,"meets","item_nondiscriminant",845347,"C2AHN","SGC3A","wi22sona","sona","asynch","2218","43063","limitless-plains",FALSE,-0.5,1,2,0,0,"F,X","","winter22"
22735,"111","14","1","1","1",1,1,"Which shift(s) end at 3pm?","triangular","acme_main",FALSE,600,600,"endtime","item_test",868197,"C2AHN","SGC3A","wi22sona","sona","asynch","2218","43063","limitless-plains",FALSE,-1,0,1,0,0,"B","","winter22"
41335,"111","15","1","1","1",1,1,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","triangular","acme_main",FALSE,600,600,"midpoint","item_test",909635,"C2AHN","SGC3A","wi22sona","sona","asynch","2218","43063","limitless-plains",FALSE,-1,0,2,0,0,"E,F","","winter22"
12277,"111","1","1","1","1",1,1,"Which shift(s) start at 11 am?","triangular","acme_control",FALSE,600,600,"starttime","item_scaffold",72682,"JDHT2","SGC3A","wi22sona","sona","asynch","2218","39093","limitless-plains",FALSE,-1,0,1,0,0,"A","11 AM","winter22"
15854,"111","2","1","1","1",1,1,"Which shift(s) start at the same time as D?","triangular","acme_control",FALSE,600,600,"starts","item_scaffold",88686,"JDHT2","SGC3A","wi22sona","sona","asynch","2218","39093","limitless-plains",FALSE,-1,0,1,0,0,"E","11 AM12 PM01 PME E ","winter22"
8077,"111","3","1","1","1",1,1,"Which shift(s) begin when C ends?","triangular","acme_control",FALSE,600,600,"meets","item_scaffold",96864,"JDHT2","SGC3A","wi22sona","sona","asynch","2218","39093","limitless-plains",FALSE,-0.0833333333333333,0,0,0,0,"A","","winter22"
38709,"111","4","1","1","1",1,1,"Which shift(s) end at 4 pm?","triangular","acme_control",FALSE,600,600,"endtime","item_scaffold",135676,"JDHT2","SGC3A","wi22sona","sona","asynch","2218","39093","limitless-plains",FALSE,-0.166666666666667,0,0,2,0,"D,E","05 PM04 PME 05 PM04 PM","winter22"
17624,"111","5","1","1","1",1,1,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","triangular","acme_control",FALSE,600,600,"midpoint","item_scaffold",153458,"JDHT2","SGC3A","wi22sona","sona","asynch","2218","39093","limitless-plains",TRUE,1,1,0,0,0,"O","7O O ","winter22"
10354,"111","6","1","1","1",1,1,"Which shift(s) are six hours long?","triangular","acme_main",FALSE,600,600,"duration","item_nondiscriminant",167273,"JDHT2","SGC3A","wi22sona","sona","asynch","2218","39093","limitless-plains",TRUE,0,2,2,0,0,"E,G","","winter22"
