"subject","session","term","condition","q","question","answer","rt","correct","orth_correct","explicit","impasse","axis"
"0F1A8","a15404283","fall21","111","10","ends","X",50914,0,1,"1","1","Orthogonal-XInside-YFull"
"0F1A8","a15404283","fall21","121","11","starttime","FB",12758,0,1,"1","1","Orthogonal-XInside-YFull"
"0F1A8","a15404283","fall21","111","12","starts","B",5662,0,1,"1","1","Orthogonal-XInside-YFull"
"0F1A8","a15404283","fall21","111","13","meets","FX",32851,0,1,"1","1","Orthogonal-XInside-YFull"
"0F1A8","a15404283","fall21","111","14","endtime","",70465,0,0,"1","1","Orthogonal-XInside-YFull"
"0F1A8","a15404283","fall21","121","15","midpoint","EF",64121,0,1,"1","1","Orthogonal-XInside-YFull"
"9S5Z0","a16528837","fall21","121","1","starttime","A",44119,0,1,"1","1","Orthogonal-XInside-YFull"
"9S5Z0","a16528837","fall21","121","2","starts","E",11599,0,1,"1","1","Orthogonal-XInside-YFull"
"9S5Z0","a16528837","fall21","121","3","meets","Z",26566,0,1,"1","1","Orthogonal-XInside-YFull"
"9S5Z0","a16528837","fall21","121","4","endtime","U",22107,0,1,"1","1","Orthogonal-XInside-YFull"
"9S5Z0","a16528837","fall21","111","5","midpoint","U",87521,0,1,"1","1","Orthogonal-XInside-YFull"
"9S5Z0","a16528837","fall21","121","7","duration+starts","FB",32503,0,1,"1","1","Orthogonal-XInside-YFull"
"9S5Z0","a16528837","fall21","111","9","starttime+before+endtime+during","I",22657,1,1,"1","1","Orthogonal-XInside-YFull"
"9S5Z0","a16528837","fall21","121","10","ends","J",23108,0,0,"1","1","Orthogonal-XInside-YFull"
"9S5Z0","a16528837","fall21","111","11","starttime","FB",12828,0,1,"1","1","Orthogonal-XInside-YFull"
"9S5Z0","a16528837","fall21","111","12","starts","B",137692,0,1,"1","1","Orthogonal-XInside-YFull"
"9S5Z0","a16528837","fall21","121","13","meets","FX",126023,0,1,"1","1","Orthogonal-XInside-YFull"
"9S5Z0","a16528837","fall21","121","14","endtime","B",57293,0,1,"1","1","Orthogonal-XInside-YFull"
"9S5Z0","a16528837","fall21","111","15","midpoint","EF",262081,0,1,"1","1","Orthogonal-XInside-YFull"
"ARCSZ","a17184034","fall21","121","1","starttime","CO",48753,0,0,"1","2","Orthogonal-XInside-YFull"
"ARCSZ","a17184034","fall21","111","2","starts","",13539,0,0,"1","2","Orthogonal-XInside-YFull"
"ARCSZ","a17184034","fall21","111","3","meets","",16712,0,0,"1","2","Orthogonal-XInside-YFull"
"ARCSZ","a17184034","fall21","121","4","endtime","O",24952,0,0,"1","2","Orthogonal-XInside-YFull"
"ARCSZ","a17184034","fall21","121","5","midpoint","A",22387,1,0,"1","2","Orthogonal-XInside-YFull"
"ARCSZ","a17184034","fall21","111","6","duration","EG",19334,1,1,"1","2","Orthogonal-XInside-YFull"
"ARCSZ","a17184034","fall21","121","7","duration+starts","FB",14261,0,1,"1","2","Orthogonal-XInside-YFull"
"ARCSZ","a17184034","fall21","121","8","duration+contained","IJ",99553,0,0,"1","2","Orthogonal-XInside-YFull"
"ARCSZ","a17184034","fall21","111","10","ends","X",23624,0,1,"1","2","Orthogonal-XInside-YFull"
"ARCSZ","a17184034","fall21","111","11","starttime","FB",7461,0,1,"1","2","Orthogonal-XInside-YFull"
"ARCSZ","a17184034","fall21","111","12","starts","B",3826,0,1,"1","2","Orthogonal-XInside-YFull"
"ARCSZ","a17184034","fall21","111","13","meets","FX",92224,0,1,"1","2","Orthogonal-XInside-YFull"
"ARCSZ","a17184034","fall21","121","14","endtime","B",23012,0,1,"1","2","Orthogonal-XInside-YFull"
"F86ZM","a16348868","fall21","121","1","starttime","Z",123912,0,0,"1","1","Orthogonal-XInside-YFull"
"F86ZM","a16348868","fall21","121","2","starts","C",72707,0,0,"1","1","Orthogonal-XInside-YFull"
"F86ZM","a16348868","fall21","121","3","meets","E",92798,0,0,"1","1","Orthogonal-XInside-YFull"
"F86ZM","a16348868","fall21","121","5","midpoint","G",58110,0,0,"1","1","Orthogonal-XInside-YFull"
"F86ZM","a16348868","fall21","111","6","duration","EG",9859,1,1,"1","1","Orthogonal-XInside-YFull"
"F86ZM","a16348868","fall21","111","7","duration+starts","FB",15550,0,1,"1","1","Orthogonal-XInside-YFull"
"F86ZM","a16348868","fall21","111","8","duration+contained","E",29694,0,1,"1","1","Orthogonal-XInside-YFull"
"F86ZM","a16348868","fall21","111","10","ends","X",19846,0,1,"1","1","Orthogonal-XInside-YFull"
"F86ZM","a16348868","fall21","121","11","starttime","FB",10834,0,1,"1","1","Orthogonal-XInside-YFull"
"F86ZM","a16348868","fall21","121","12","starts","B",7420,0,1,"1","1","Orthogonal-XInside-YFull"
"F86ZM","a16348868","fall21","121","13","meets","FX",24841,0,1,"1","1","Orthogonal-XInside-YFull"
"F86ZM","a16348868","fall21","111","15","midpoint","C",61328,0,0,"1","1","Orthogonal-XInside-YFull"
"0LCME","a15418907","fall21","121","2","starts","",21421,0,0,"1","2","Orthogonal-XInside-YFull"
"0LCME","a15418907","fall21","121","3","meets","",23214,0,0,"1","2","Orthogonal-XInside-YFull"
"0LCME","a15418907","fall21","111","4","endtime","D",6458,0,0,"1","2","Orthogonal-XInside-YFull"
"0LCME","a15418907","fall21","121","6","duration","EG",10187,1,1,"1","2","Orthogonal-XInside-YFull"
"0LCME","a15418907","fall21","111","7","duration+starts","FB",32994,0,1,"1","2","Orthogonal-XInside-YFull"
"0LCME","a15418907","fall21","121","9","starttime+before+endtime+during","I",23110,1,1,"1","2","Orthogonal-XInside-YFull"
"0LCME","a15418907","fall21","121","14","endtime","B",23416,0,1,"1","2","Orthogonal-XInside-YFull"
"0LCME","a15418907","fall21","121","15","midpoint","EF",45994,0,1,"1","2","Orthogonal-XInside-YFull"
"UN6MT","a17174133","fall21","121","1","starttime","A",16793,0,1,"1","1","Orthogonal-XInside-YFull"
"UN6MT","a17174133","fall21","121","2","starts","E",22600,0,1,"1","1","Orthogonal-XInside-YFull"
"UN6MT","a17174133","fall21","111","3","meets","Z",16347,0,1,"1","1","Orthogonal-XInside-YFull"
"UN6MT","a17174133","fall21","111","4","endtime","U",43128,0,1,"1","1","Orthogonal-XInside-YFull"
"UN6MT","a17174133","fall21","111","5","midpoint","U",77237,0,1,"1","1","Orthogonal-XInside-YFull"
"UN6MT","a17174133","fall21","121","6","duration","EG",9608,1,1,"1","1","Orthogonal-XInside-YFull"
"UN6MT","a17174133","fall21","121","7","duration+starts","FB",20101,0,1,"1","1","Orthogonal-XInside-YFull"
"UN6MT","a17174133","fall21","121","9","starttime+before+endtime+during","I",36242,1,1,"1","1","Orthogonal-XInside-YFull"
"UN6MT","a17174133","fall21","111","11","starttime","FB",12600,0,1,"1","1","Orthogonal-XInside-YFull"
"UN6MT","a17174133","fall21","111","12","starts","B",10888,0,1,"1","1","Orthogonal-XInside-YFull"
"UN6MT","a17174133","fall21","111","13","meets","FX",23658,0,1,"1","1","Orthogonal-XInside-YFull"
"UN6MT","a17174133","fall21","111","14","endtime","B",24132,0,1,"1","1","Orthogonal-XInside-YFull"
"UN6MT","a17174133","fall21","111","15","midpoint","EF",28597,0,1,"1","1","Orthogonal-XInside-YFull"
"CHP0K","a17155299","fall21","121","1","starttime","CF",30704,0,0,"1","2","Orthogonal-XInside-YFull"
"CHP0K","a17155299","fall21","121","2","starts","KE",28757,0,0,"1","2","Orthogonal-XInside-YFull"
"CHP0K","a17155299","fall21","121","3","meets","AZFHJKUDEGB",104923,0,0,"1","2","Orthogonal-XInside-YFull"
"CHP0K","a17155299","fall21","121","4","endtime","H",17479,1,0,"1","2","Orthogonal-XInside-YFull"
"CHP0K","a17155299","fall21","111","5","midpoint","A",13249,1,0,"1","2","Orthogonal-XInside-YFull"
"CHP0K","a17155299","fall21","121","6","duration","EG",10135,1,1,"1","2","Orthogonal-XInside-YFull"
"CHP0K","a17155299","fall21","121","7","duration+starts","FZ",19137,0,0,"1","2","Orthogonal-XInside-YFull"
"CHP0K","a17155299","fall21","121","8","duration+contained","EFG",85508,0,0,"1","2","Orthogonal-XInside-YFull"
"CHP0K","a17155299","fall21","121","9","starttime+before+endtime+during","I",53451,1,1,"1","2","Orthogonal-XInside-YFull"
"CHP0K","a17155299","fall21","121","10","ends","E",21267,1,0,"1","2","Orthogonal-XInside-YFull"
"CHP0K","a17155299","fall21","111","13","meets","EF",17012,1,0,"1","2","Orthogonal-XInside-YFull"
"CHP0K","a17155299","fall21","111","14","endtime","X",19700,1,0,"1","2","Orthogonal-XInside-YFull"
"CHP0K","a17155299","fall21","111","15","midpoint","KX",22284,1,0,"1","2","Orthogonal-XInside-YFull"
"KNH2B","a16683922","fall21","111","1","starttime","A",11377,0,1,"1","1","Orthogonal-XInside-YFull"
"KNH2B","a16683922","fall21","121","2","starts","E",7078,0,1,"1","1","Orthogonal-XInside-YFull"
"KNH2B","a16683922","fall21","111","3","meets","Z",15446,0,1,"1","1","Orthogonal-XInside-YFull"
"KNH2B","a16683922","fall21","111","4","endtime","U",58593,0,1,"1","1","Orthogonal-XInside-YFull"
"KNH2B","a16683922","fall21","111","5","midpoint","U",74212,0,1,"1","1","Orthogonal-XInside-YFull"
"KNH2B","a16683922","fall21","121","6","duration","EG",13368,1,1,"1","1","Orthogonal-XInside-YFull"
"KNH2B","a16683922","fall21","121","7","duration+starts","FB",19578,0,1,"1","1","Orthogonal-XInside-YFull"
"KNH2B","a16683922","fall21","111","8","duration+contained","E",66972,0,1,"1","1","Orthogonal-XInside-YFull"
"KNH2B","a16683922","fall21","111","9","starttime+before+endtime+during","I",40493,1,1,"1","1","Orthogonal-XInside-YFull"
"KNH2B","a16683922","fall21","121","10","ends","X",54041,0,1,"1","1","Orthogonal-XInside-YFull"
"KNH2B","a16683922","fall21","121","11","starttime","FB",9932,0,1,"1","1","Orthogonal-XInside-YFull"
"KNH2B","a16683922","fall21","111","12","starts","B",38013,0,1,"1","1","Orthogonal-XInside-YFull"
"KNH2B","a16683922","fall21","121","13","meets","FX",15072,0,1,"1","1","Orthogonal-XInside-YFull"
"KNH2B","a16683922","fall21","111","14","endtime","B",39606,0,1,"1","1","Orthogonal-XInside-YFull"
"XOZJ7","a17243733","fall21","111","1","starttime","A",31853,0,1,"1","1","Orthogonal-XInside-YFull"
"XOZJ7","a17243733","fall21","111","2","starts","J",8316,0,0,"1","1","Orthogonal-XInside-YFull"
"XOZJ7","a17243733","fall21","111","4","endtime","U",34917,0,1,"1","1","Orthogonal-XInside-YFull"
"XOZJ7","a17243733","fall21","121","5","midpoint","J",50592,0,0,"1","1","Orthogonal-XInside-YFull"
"XOZJ7","a17243733","fall21","121","6","duration","EG",13027,1,1,"1","1","Orthogonal-XInside-YFull"
"XOZJ7","a17243733","fall21","111","7","duration+starts","FB",31018,0,1,"1","1","Orthogonal-XInside-YFull"
"XOZJ7","a17243733","fall21","111","8","duration+contained","",55702,0,0,"1","1","Orthogonal-XInside-YFull"
"XOZJ7","a17243733","fall21","121","9","starttime+before+endtime+during","I",17598,1,1,"1","1","Orthogonal-XInside-YFull"
"XOZJ7","a17243733","fall21","111","10","ends","E",11960,1,0,"1","1","Orthogonal-XInside-YFull"
"XOZJ7","a17243733","fall21","111","11","starttime","M",12489,0,0,"1","1","Orthogonal-XInside-YFull"
"Y7EP3","a15566972","fall21","121","1","starttime","AI",44640,0,0,"1","2","Orthogonal-XInside-YFull"
"Y7EP3","a15566972","fall21","121","2","starts","G",23947,0,0,"1","2","Orthogonal-XInside-YFull"
"Y7EP3","a15566972","fall21","121","3","meets","O",22140,0,0,"1","2","Orthogonal-XInside-YFull"
"Y7EP3","a15566972","fall21","121","4","endtime","D",17628,0,0,"1","2","Orthogonal-XInside-YFull"
"Y7EP3","a15566972","fall21","111","5","midpoint","A",60442,1,0,"1","2","Orthogonal-XInside-YFull"
"Y7EP3","a15566972","fall21","111","6","duration","EG",8370,1,1,"1","2","Orthogonal-XInside-YFull"
"Y7EP3","a15566972","fall21","111","8","duration+contained","CX",59111,0,0,"1","2","Orthogonal-XInside-YFull"
"Y7EP3","a15566972","fall21","121","9","starttime+before+endtime+during","IF",24207,0,0,"1","2","Orthogonal-XInside-YFull"
"Y7EP3","a15566972","fall21","111","11","starttime","FB",13217,0,1,"1","2","Orthogonal-XInside-YFull"
"Y7EP3","a15566972","fall21","111","13","meets","PLH",35771,0,0,"1","2","Orthogonal-XInside-YFull"
"Y7EP3","a15566972","fall21","121","14","endtime","G",17653,0,0,"1","2","Orthogonal-XInside-YFull"
"Y7EP3","a15566972","fall21","121","15","midpoint","FB",24831,0,0,"1","2","Orthogonal-XInside-YFull"
"776UX","a15987011","fall21","121","1","starttime","A",19909,0,1,"1","1","Orthogonal-XInside-YFull"
"776UX","a15987011","fall21","121","2","starts","E",26813,0,1,"1","1","Orthogonal-XInside-YFull"
"776UX","a15987011","fall21","121","4","endtime","U",148812,0,1,"1","1","Orthogonal-XInside-YFull"
"776UX","a15987011","fall21","111","5","midpoint","U",200762,0,1,"1","1","Orthogonal-XInside-YFull"
"776UX","a15987011","fall21","111","6","duration","EG",9390,1,1,"1","1","Orthogonal-XInside-YFull"
"776UX","a15987011","fall21","121","7","duration+starts","FB",31338,0,1,"1","1","Orthogonal-XInside-YFull"
"776UX","a15987011","fall21","111","8","duration+contained","E",69617,0,1,"1","1","Orthogonal-XInside-YFull"
"776UX","a15987011","fall21","111","9","starttime+before+endtime+during","F",75924,0,0,"1","1","Orthogonal-XInside-YFull"
"776UX","a15987011","fall21","121","10","ends","JM",51051,0,0,"1","1","Orthogonal-XInside-YFull"
"776UX","a15987011","fall21","121","13","meets","FB",49072,0,0,"1","1","Orthogonal-XInside-YFull"
"776UX","a15987011","fall21","121","14","endtime","B",120155,0,1,"1","1","Orthogonal-XInside-YFull"
"776UX","a15987011","fall21","111","15","midpoint","FZ",53760,0,0,"1","1","Orthogonal-XInside-YFull"
"XCK4Q","a15497274","fall21","111","2","starts","E",16433,0,1,"1","1","Orthogonal-XInside-YFull"
"XCK4Q","a15497274","fall21","111","3","meets","Z",21753,0,1,"1","1","Orthogonal-XInside-YFull"
"XCK4Q","a15497274","fall21","121","4","endtime","",34496,0,0,"1","1","Orthogonal-XInside-YFull"
"XCK4Q","a15497274","fall21","121","5","midpoint","O",39577,1,0,"1","1","Orthogonal-XInside-YFull"
"XCK4Q","a15497274","fall21","121","6","duration","EG",8026,1,1,"1","1","Orthogonal-XInside-YFull"
"XCK4Q","a15497274","fall21","121","7","duration+starts","FB",30450,0,1,"1","1","Orthogonal-XInside-YFull"
"XCK4Q","a15497274","fall21","121","8","duration+contained","E",25654,0,1,"1","1","Orthogonal-XInside-YFull"
"XCK4Q","a15497274","fall21","111","9","starttime+before+endtime+during","I",26148,1,1,"1","1","Orthogonal-XInside-YFull"
"XCK4Q","a15497274","fall21","111","10","ends","BX",52292,0,0,"1","1","Orthogonal-XInside-YFull"
"XCK4Q","a15497274","fall21","111","11","starttime","FB",7097,0,1,"1","1","Orthogonal-XInside-YFull"
"XCK4Q","a15497274","fall21","111","12","starts","B",5252,0,1,"1","1","Orthogonal-XInside-YFull"
"XCK4Q","a15497274","fall21","121","13","meets","FB",17876,0,0,"1","1","Orthogonal-XInside-YFull"
"XCK4Q","a15497274","fall21","111","14","endtime","",36191,0,0,"1","1","Orthogonal-XInside-YFull"
"57C0V","15994246","fall21","111","1","starttime","",28553,0,0,"1","2","Orthogonal-XInside-YFull"
"57C0V","15994246","fall21","111","3","meets","F",41858,1,0,"1","2","Orthogonal-XInside-YFull"
"57C0V","15994246","fall21","121","4","endtime","O",68686,0,0,"1","2","Orthogonal-XInside-YFull"
"57C0V","15994246","fall21","111","5","midpoint","",85633,0,0,"1","2","Orthogonal-XInside-YFull"
"57C0V","15994246","fall21","111","6","duration","EG",17653,1,1,"1","2","Orthogonal-XInside-YFull"
"57C0V","15994246","fall21","111","7","duration+starts","FB",29916,0,1,"1","2","Orthogonal-XInside-YFull"
"57C0V","15994246","fall21","121","8","duration+contained","E",61589,0,1,"1","2","Orthogonal-XInside-YFull"
"57C0V","15994246","fall21","121","9","starttime+before+endtime+during","I",91228,1,1,"1","2","Orthogonal-XInside-YFull"
"57C0V","15994246","fall21","121","10","ends","X",54118,0,1,"1","2","Orthogonal-XInside-YFull"
"57C0V","15994246","fall21","121","11","starttime","FB",64934,0,1,"1","2","Orthogonal-XInside-YFull"
"57C0V","15994246","fall21","121","12","starts","",132020,0,0,"1","2","Orthogonal-XInside-YFull"
"57C0V","15994246","fall21","111","13","meets","FX",57880,0,1,"1","2","Orthogonal-XInside-YFull"
"57C0V","15994246","fall21","121","15","midpoint","EF",37445,0,1,"1","2","Orthogonal-XInside-YFull"
"NV47T","a15534110","fall21","111","2","starts","G",98709,0,0,"1","2","Orthogonal-XInside-YFull"
"NV47T","a15534110","fall21","121","3","meets","F",30650,1,0,"1","2","Orthogonal-XInside-YFull"
"NV47T","a15534110","fall21","111","4","endtime","",55822,0,0,"1","2","Orthogonal-XInside-YFull"
"NV47T","a15534110","fall21","111","5","midpoint","K",67887,0,0,"1","2","Orthogonal-XInside-YFull"
"NV47T","a15534110","fall21","121","6","duration","EG",12292,1,1,"1","2","Orthogonal-XInside-YFull"
"NV47T","a15534110","fall21","121","7","duration+starts","FB",37721,0,1,"1","2","Orthogonal-XInside-YFull"
"NV47T","a15534110","fall21","111","8","duration+contained","E",60423,0,1,"1","2","Orthogonal-XInside-YFull"
"NV47T","a15534110","fall21","121","9","starttime+before+endtime+during","I",26858,1,1,"1","2","Orthogonal-XInside-YFull"
"NV47T","a15534110","fall21","111","10","ends","X",159148,0,1,"1","2","Orthogonal-XInside-YFull"
"NV47T","a15534110","fall21","111","11","starttime","FB",9074,0,1,"1","2","Orthogonal-XInside-YFull"
"NV47T","a15534110","fall21","121","12","starts","B",15196,0,1,"1","2","Orthogonal-XInside-YFull"
"NV47T","a15534110","fall21","121","13","meets","FX",81668,0,1,"1","2","Orthogonal-XInside-YFull"
"NV47T","a15534110","fall21","111","14","endtime","PLH",31830,0,0,"1","2","Orthogonal-XInside-YFull"
"NV47T","a15534110","fall21","121","15","midpoint","EF",99708,0,1,"1","2","Orthogonal-XInside-YFull"
"XKX1V","a16686754","fall21","121","1","starttime","",22161,0,0,"1","2","Orthogonal-XInside-YFull"
"XKX1V","a16686754","fall21","111","3","meets","O",12955,0,0,"1","2","Orthogonal-XInside-YFull"
"XKX1V","a16686754","fall21","111","4","endtime","CAIOZFHJKU",27659,0,0,"1","2","Orthogonal-XInside-YFull"
"XKX1V","a16686754","fall21","111","5","midpoint","A",18593,1,0,"1","2","Orthogonal-XInside-YFull"
"XKX1V","a16686754","fall21","111","6","duration","EG",12471,1,1,"1","2","Orthogonal-XInside-YFull"
"XKX1V","a16686754","fall21","121","7","duration+starts","FB",37991,0,1,"1","2","Orthogonal-XInside-YFull"
"XKX1V","a16686754","fall21","121","9","starttime+before+endtime+during","I",21392,1,1,"1","2","Orthogonal-XInside-YFull"
"XKX1V","a16686754","fall21","121","10","ends","",88466,0,0,"1","2","Orthogonal-XInside-YFull"
"XKX1V","a16686754","fall21","121","11","starttime","FB",10971,0,1,"1","2","Orthogonal-XInside-YFull"
"XKX1V","a16686754","fall21","121","13","meets","FX",35664,0,1,"1","2","Orthogonal-XInside-YFull"
"XKX1V","a16686754","fall21","111","14","endtime","B",20429,0,1,"1","2","Orthogonal-XInside-YFull"
"XKX1V","a16686754","fall21","111","15","midpoint","",52666,0,0,"1","2","Orthogonal-XInside-YFull"
"F4XPD","a16138265","fall21","111","1","starttime","A",22785,0,1,"1","1","Orthogonal-XInside-YFull"
"F4XPD","a16138265","fall21","111","3","meets","Z",13681,0,1,"1","1","Orthogonal-XInside-YFull"
"F4XPD","a16138265","fall21","121","4","endtime","U",77545,0,1,"1","1","Orthogonal-XInside-YFull"
"F4XPD","a16138265","fall21","121","5","midpoint","F",36383,0,0,"1","1","Orthogonal-XInside-YFull"
"F4XPD","a16138265","fall21","121","6","duration","EG",6756,1,1,"1","1","Orthogonal-XInside-YFull"
"F4XPD","a16138265","fall21","111","8","duration+contained","E",38847,0,1,"1","1","Orthogonal-XInside-YFull"
"F4XPD","a16138265","fall21","121","10","ends","X",42434,0,1,"1","1","Orthogonal-XInside-YFull"
"F4XPD","a16138265","fall21","121","11","starttime","FB",10475,0,1,"1","1","Orthogonal-XInside-YFull"
"F4XPD","a16138265","fall21","111","12","starts","B",8686,0,1,"1","1","Orthogonal-XInside-YFull"
"F4XPD","a16138265","fall21","121","14","endtime","B",15152,0,1,"1","1","Orthogonal-XInside-YFull"
"F4XPD","a16138265","fall21","111","15","midpoint","EF",51818,0,1,"1","1","Orthogonal-XInside-YFull"
"CLV1E","a15805246","fall21","121","2","starts","",79536,0,0,"1","2","Orthogonal-XInside-YFull"
"CLV1E","a15805246","fall21","121","7","duration+starts","XO",79109,1,0,"1","2","Orthogonal-XInside-YFull"
"CLV1E","a15805246","fall21","121","8","duration+contained","G",115255,1,0,"1","2","Orthogonal-XInside-YFull"
"CLV1E","a15805246","fall21","121","9","starttime+before+endtime+during","E",45105,0,0,"1","2","Orthogonal-XInside-YFull"
"CLV1E","a15805246","fall21","121","10","ends","E",10261,1,0,"1","2","Orthogonal-XInside-YFull"
"CLV1E","a15805246","fall21","111","11","starttime","ML",16674,1,0,"1","2","Orthogonal-XInside-YFull"
"CLV1E","a15805246","fall21","111","12","starts","G",12492,1,0,"1","2","Orthogonal-XInside-YFull"
"CLV1E","a15805246","fall21","111","13","meets","EF",23502,1,0,"1","2","Orthogonal-XInside-YFull"
"CLV1E","a15805246","fall21","121","14","endtime","X",22166,1,0,"1","2","Orthogonal-XInside-YFull"
"CLV1E","a15805246","fall21","121","15","midpoint","X",37467,0,0,"1","2","Orthogonal-XInside-YFull"
"BYKF0","a16364378","fall21","121","2","starts","E",10930,0,1,"1","1","Orthogonal-XInside-YFull"
"BYKF0","a16364378","fall21","111","4","endtime","U",57517,0,1,"1","1","Orthogonal-XInside-YFull"
"BYKF0","a16364378","fall21","111","5","midpoint","OH",117958,0,0,"1","1","Orthogonal-XInside-YFull"
"BYKF0","a16364378","fall21","111","6","duration","EG",9450,1,1,"1","1","Orthogonal-XInside-YFull"
"BYKF0","a16364378","fall21","111","7","duration+starts","FB",17476,0,1,"1","1","Orthogonal-XInside-YFull"
"BYKF0","a16364378","fall21","111","8","duration+contained","E",39465,0,1,"1","1","Orthogonal-XInside-YFull"
"BYKF0","a16364378","fall21","121","9","starttime+before+endtime+during","I",13203,1,1,"1","1","Orthogonal-XInside-YFull"
"BYKF0","a16364378","fall21","121","10","ends","X",63387,0,1,"1","1","Orthogonal-XInside-YFull"
"BYKF0","a16364378","fall21","121","11","starttime","FB",10235,0,1,"1","1","Orthogonal-XInside-YFull"
"BYKF0","a16364378","fall21","121","12","starts","B",12698,0,1,"1","1","Orthogonal-XInside-YFull"
"BYKF0","a16364378","fall21","111","13","meets","FX",40134,0,1,"1","1","Orthogonal-XInside-YFull"
"BYKF0","a16364378","fall21","121","14","endtime","FB",49101,0,0,"1","1","Orthogonal-XInside-YFull"
"BYKF0","a16364378","fall21","121","15","midpoint","EF",45974,0,1,"1","1","Orthogonal-XInside-YFull"
"OHLRP","a17203114","fall21","121","1","starttime","IJD",18466,0,0,"1","1","Orthogonal-XInside-YFull"
"OHLRP","a17203114","fall21","121","2","starts","J",9977,0,0,"1","1","Orthogonal-XInside-YFull"
"OHLRP","a17203114","fall21","121","3","meets","OK",17055,0,0,"1","1","Orthogonal-XInside-YFull"
"OHLRP","a17203114","fall21","111","6","duration","EG",8305,1,1,"1","1","Orthogonal-XInside-YFull"
"OHLRP","a17203114","fall21","111","7","duration+starts","AX",36519,0,0,"1","1","Orthogonal-XInside-YFull"
"OHLRP","a17203114","fall21","111","8","duration+contained","KL",112682,0,0,"1","1","Orthogonal-XInside-YFull"
"OHLRP","a17203114","fall21","111","9","starttime+before+endtime+during","K",3879,0,0,"1","1","Orthogonal-XInside-YFull"
"OHLRP","a17203114","fall21","121","10","ends","L",2270,0,0,"1","1","Orthogonal-XInside-YFull"
"OHLRP","a17203114","fall21","111","11","starttime","",10709,0,0,"1","1","Orthogonal-XInside-YFull"
"OHLRP","a17203114","fall21","111","12","starts","Z",58232,0,0,"1","1","Orthogonal-XInside-YFull"
"OHLRP","a17203114","fall21","111","13","meets","",9026,0,0,"1","1","Orthogonal-XInside-YFull"
"OHLRP","a17203114","fall21","121","14","endtime","IBO",9734,0,0,"1","1","Orthogonal-XInside-YFull"
"OHLRP","a17203114","fall21","121","15","midpoint","ND",15972,0,0,"1","1","Orthogonal-XInside-YFull"
"K7HSV","a17191922","fall21","111","1","starttime","",44416,0,0,"1","2","Orthogonal-XInside-YFull"
"K7HSV","a17191922","fall21","111","2","starts","",42483,0,0,"1","2","Orthogonal-XInside-YFull"
"K7HSV","a17191922","fall21","121","3","meets","B",42848,0,0,"1","2","Orthogonal-XInside-YFull"
"K7HSV","a17191922","fall21","121","4","endtime","",39141,0,0,"1","2","Orthogonal-XInside-YFull"
"K7HSV","a17191922","fall21","111","5","midpoint","A",26666,1,0,"1","2","Orthogonal-XInside-YFull"
"K7HSV","a17191922","fall21","121","6","duration","EG",16380,1,1,"1","2","Orthogonal-XInside-YFull"
"K7HSV","a17191922","fall21","111","7","duration+starts","FB",39943,0,1,"1","2","Orthogonal-XInside-YFull"
"K7HSV","a17191922","fall21","111","9","starttime+before+endtime+during","",30229,0,0,"1","2","Orthogonal-XInside-YFull"
"K7HSV","a17191922","fall21","111","10","ends","Z",7955,0,0,"1","2","Orthogonal-XInside-YFull"
"K7HSV","a17191922","fall21","111","12","starts","B",11761,0,1,"1","2","Orthogonal-XInside-YFull"
"K7HSV","a17191922","fall21","121","13","meets","F",27149,0,0,"1","2","Orthogonal-XInside-YFull"
"K7HSV","a17191922","fall21","121","14","endtime","",11982,0,0,"1","2","Orthogonal-XInside-YFull"
"K7HSV","a17191922","fall21","111","15","midpoint","",19337,0,0,"1","2","Orthogonal-XInside-YFull"
"BK0TH","a16324253","fall21","111","1","starttime","A",46408,0,1,"1","1","Orthogonal-XInside-YFull"
"BK0TH","a16324253","fall21","121","2","starts","E",7794,0,1,"1","1","Orthogonal-XInside-YFull"
"BK0TH","a16324253","fall21","111","3","meets","Z",12303,0,1,"1","1","Orthogonal-XInside-YFull"
"BK0TH","a16324253","fall21","111","4","endtime","U",53918,0,1,"1","1","Orthogonal-XInside-YFull"
"BK0TH","a16324253","fall21","121","9","starttime+before+endtime+during","I",36630,1,1,"1","1","Orthogonal-XInside-YFull"
"BK0TH","a16324253","fall21","121","10","ends","X",49088,0,1,"1","1","Orthogonal-XInside-YFull"
"BK0TH","a16324253","fall21","121","11","starttime","FB",17563,0,1,"1","1","Orthogonal-XInside-YFull"
"BK0TH","a16324253","fall21","121","12","starts","B",6663,0,1,"1","1","Orthogonal-XInside-YFull"
"BK0TH","a16324253","fall21","111","13","meets","FX",39338,0,1,"1","1","Orthogonal-XInside-YFull"
"BK0TH","a16324253","fall21","111","14","endtime","B",26909,0,1,"1","1","Orthogonal-XInside-YFull"
"SV1K5","a17170924","fall21","111","1","starttime","A",14688,0,1,"1","1","Orthogonal-XInside-YFull"
"SV1K5","a17170924","fall21","121","2","starts","E",12773,0,1,"1","1","Orthogonal-XInside-YFull"
"SV1K5","a17170924","fall21","111","4","endtime","U",45101,0,1,"1","1","Orthogonal-XInside-YFull"
"SV1K5","a17170924","fall21","111","6","duration","EG",13831,1,1,"1","1","Orthogonal-XInside-YFull"
"SV1K5","a17170924","fall21","121","7","duration+starts","FB",36954,0,1,"1","1","Orthogonal-XInside-YFull"
"SV1K5","a17170924","fall21","121","8","duration+contained","E",28107,0,1,"1","1","Orthogonal-XInside-YFull"
